step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
42,2.15,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.010474230977706611,0.0028393170796334743,0.001512550050392747,0.001639185007661581
43,2.2,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.010191986919380724,0.0026978319510817528,0.0016337040578946471,0.0017308800015598536
44,2.25,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.011175776948221028,0.0023497790098190308,0.0018807919695973396,0.001786505919881165
45,2.3000000000000003,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.009548000991344452,0.0023419270291924477,0.0012324079871177673,0.0016527660191059113
46,2.35,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.010740972007624805,0.0027538910508155823,0.0013734650565311313,0.0017782800132408738
47,2.4000000000000004,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.009691560990177095,0.002433289075270295,0.0012514980044215918,0.0016784120816737413
48,2.45,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.010804677964188159,0.0024634270230308175,0.0012664450332522392,0.0017276989528909326
49,2.5,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.012150526978075504,0.0028916740557178855,0.0013818209990859032,0.003433316946029663
50,2.5500000000000003,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.009848262998275459,0.0024721709778532386,0.0014256100403144956,0.002019232022576034
51,2.6,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.00972547207493335,0.0024160530883818865,0.0012249719584360719,0.002111600013449788
52,2.6500000000000004,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.01014341798145324,0.002987773041240871,0.001202537096105516,0.0016622040420770645
53,2.7,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.00937121408060193,0.002653422998264432,0.0012746859574690461,0.0015953290276229382
54,2.75,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.009534224984236062,0.002637798897922039,0.0013090730644762516,0.001619243063032627
55,2.8000000000000003,-1.3448703500042214,0.145054429769516,0.618325412273407,0.33401593565940857,0.0989634320139885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.6183254082350746,0.618325412273407,-4.038332335198902e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.1631492250598967,0.7721285481238738,0,0,0,0,-1,nan,nan,,,288,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 288, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11267402408577158,0,0,nan,nan,0.0,passthrough,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.16153966823522514,0,0,0,0,0.16153966823522514,0.0,passthrough,osqp optimal,0.0,0,0,12,,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0,0,osqp,0.0,valid,0.16153966823522514,0.8495256664204651,0|0|0|0|0|0,0.504392481|0.363031774|0.170907174|0.177907174|0.161539668|0.164539668,0.676868764|0.535508057|0.343383457|0.350383457|0.334015952|0.337015952,0.624392481|0.483031774|0.290907174|0.297907174|0.281539668|0.284539668,0|0|0|0|0|0,0|0|0|0|0|0,0|0|0|0|0|0,2.01756992|1.4521271|0.683628696|0.711628696|0.646158673|0.658158673,optimal,0.19065096608026919,0.0,0.19065096608026919,0.454495192|0.617563725|0.38499245,-0|-0|-0,0.010802843957208097,0.002526866039261222,0.0012797520030289888,0.002097274991683662
