step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
10,0.55,-0.834652980665578,0.33098384737968445,0.3709425926208496,0.2978146970272064,0.27554160356521606,0.35,3,0,0,0,1.215084195137024,4.2292351722717285,86.63770294189453,1.215084195137024,1.0,0.1389108963647041,0,0,0,0,0.17982698809210984,0.0,passthrough,9.884267682241333e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.1389108963647041,0.403174526|0.418174526|0.208718579|0.138910896|0.171949827|0.1912725,0.523174526|0.538174526|0.328718579|0.258910896|0.291949827|0.3112725,0.523174526|0.538174526|0.328718579|0.258910896|0.291949827|0.3112725,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0298690002|0.141723588|0.191168157|0.183213515,-0.213087003|0|-0.266482139|-0.318500554|-0.292535339|-0.269372867,1.3996111|1.67269811|0.598261176|0.378866619|0.586432126|0.678930649,0.382278532|0.404419124|0.515555859,0.0108232368|-0.31032148|-0.0857968479,0.0028722835704684258
11,0.6000000000000001,-0.8825214808197123,0.32851624488830566,0.3851775527000427,0.28991836309432983,0.26954546570777893,0.35,3,0,0,0,1.1757769584655762,3.24416446685791,58.3039665222168,1.1757769584655762,1.0,0.13012422444335714,0,0,0,0,0.17982698809210984,0.0,passthrough,6.612439338275678e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.13012422444335714,0.392630948|0.407630948|0.196976588|0.130124224|0.167044968|0.187268739,0.512630948|0.527630948|0.316976588|0.250124224|0.287044968|0.307268739,0.512630948|0.527630948|0.316976588|0.250124224|0.287044968|0.307268739,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0316120433|0.162086846|0.223903955|0.217487001,-0.208613072|0|-0.264459192|-0.317383294|-0.289331057|-0.265342954,1.36191072|1.63052379|0.555059204|0.36520045|0.602752772|0.701219001,0.382819623|0.388903081|0.511265755,0.0108232368|-0.31032148|-0.0857968479,0.0025527728721499443
12,0.65,-0.8701452044635369,0.40891391038894653,0.39344707131385803,0.2787548005580902,0.3444206416606903,0.35,3,0,0,0,1.1441059112548828,5.271397113800049,103.43943786621094,1.1377094984054565,1.0,0.12238910649849588,0,0,0,0,0.17982698809210984,0.0,filtered,0.05309675217700364,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12238910649849588,0.382316477|0.397316477|0.185438267|0.122389106|0.16392094|0.185149461,0.502316477|0.517316477|0.305438267|0.242389106|0.28392094|0.305149461,0.502316477|0.517316477|0.305438267|0.242389106|0.28392094|0.305149461,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00682505453|0.0929219716|0.150699396|0.150032518,-0.203921145|0|-0.262708808|-0.316154979|-0.285963271|-0.261363289,1.32534476|1.58926591|0.472219204|0.266323419|0.520419886|0.629267073,0.383360714|0.373387039|0.506975651,0.0108232368|-0.31032148|-0.0857968479,0.00297488272190094
13,0.7000000000000001,-0.9538181768136974,0.36190178990364075,0.40772080421447754,0.2713877856731415,0.2980070412158966,0.35,3,0,0,0,1.2152129411697388,5.016658306121826,192.72711181640625,1.2152117490768433,1.0,0.11136319590833177,0,0,0,0,0.17982698809210984,0.0,filtered,1.4784095717163688e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.11136319590833177,0.372242237|0.387242237|0.172068875|0.111363196|0.157457612|0.180003951,0.492242237|0.507242237|0.292068875|0.231363196|0.277457612|0.300003951,0.492242237|0.507242237|0.292068875|0.231363196|0.277457612|0.300003951,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.014339824|0.172618928|0.262684857|0.280777499,-0.199002224|0|-0.261351962|-0.315090894|-0.281375672|-0.255164252,1.28996673|1.54896895|0.441263364|0.302980818|0.611139634|0.745629051,0.383901805|0.357870996|0.502685547,0.0108232368|-0.31032148|-0.0857968479,0.004075938835740089
14,0.75,-0.954118529765775,0.43294981122016907,0.4171820878982544,0.26145288348197937,0.3588481843471527,0.35,3,0,0,0,1.2010915279388428,5.276195049285889,197.13905334472656,1.19996976852417,1.0,0.10411734648076926,0,0,0,0,0.17982698809210984,0.0,filtered,0.02375197715285995,0,0,12,joint_3_acceleration_upper,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.10411734648076926,0.362419896|0.377419883|0.159807871|0.104117346|0.156517346|0.181395944,0.482419896|0.497419883|0.279807871|0.224117346|0.276517346|0.301395944,0.482419896|0.497419883|0.279807871|0.224117346|0.276517346|0.301395944,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.013125733|0.11626751|0.203267114|0.219421263,-0.193847439|0|-0.260872662|-0.314162338|-0.277432523|-0.249855004,1.25583214|1.50967953|0.36523309|0.218574557|0.551903977|0.695150037,0.384442896|0.342354953|0.498395592,0.0108232368|-0.31032148|-0.0857968479,0.002607635222375393
15,0.8,-1.006873849065296,0.42969268560409546,0.4287906587123871,0.25308549404144287,0.35032451152801514,0.35,3,0,0,0,1.2529557943344116,2.245063066482544,124.94598388671875,1.2529557943344116,1.0,0.09426866200458067,0,0,0,0,0.17982698809210984,0.0,passthrough,1.0872428828074786e-11,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.09426866200458067,0.352861501|0.367861496|0.146219436|0.094268662|0.153027159|0.180204837,0.472861501|0.487861496|0.266219436|0.214268662|0.273027159|0.300204837,0.472861501|0.487861496|0.266219436|0.214268662|0.273027159|0.300204837,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00806992236|0.147425218|0.256900119|0.284210733,-0.18844818|0|-0.260708144|-0.313483272|-0.272487975|-0.242938375,1.22299782|1.47144598|0.316099677|0.211016593|0.596520778|0.762091706,0.384983987|0.326838911|0.494105846,0.0108232368|-0.31032148|-0.0857968479,0.002861262299120426
16,0.8500000000000001,-1.031034199691049,0.46817928552627563,0.43860891461372375,0.24402309954166412,0.3825685977935791,0.35,3,0,0,0,1.2814725637435913,3.7023611068725586,88.28223419189453,1.2814708948135376,1.0,0.0859428938625616,0,0,0,0,0.17982698809210984,0.0,filtered,2.095107723431727e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.0859428938625616,0.343579351|0.358579348|0.132920708|0.0859428939|0.152384138|0.182495007,0.463579351|0.478579348|0.252920708|0.205942894|0.272384138|0.302495007,0.463579351|0.478579348|0.252920708|0.205942894|0.272384138|0.302495007,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0176839946|0.132128796|0.250102012|0.276034103,-0.18279623|0|-0.261484652|-0.313152861|-0.267839759|-0.236315397,1.19152117|1.43431739|0.252514186|0.16274751|0.591798804|0.769698736,0.385525078|0.311322868|0.489816099,0.0108232368|-0.31032148|-0.0857968479,0.003330412320792675
17,0.9,-1.074529640404851,0.4949767589569092,0.4484509825706482,0.23504121601581573,0.40262195467948914,0.35,3,0,0,0,1.2591580152511597,1.3382476568222046,58.9438362121582,1.2591580152511597,0.9609121941957531,0.07687297553566025,0,0,0,0,0.17982698809210984,0.0,passthrough,5.364235150155732e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.07687297553566025,0.334586277|0.349586277|0.119097866|0.0768729755|0.151649352|0.184714915,0.454586277|0.469586277|0.239097866|0.196872976|0.271649352|0.304714915,0.454586277|0.469586277|0.239097866|0.196872976|0.271649352|0.304714915,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0132255514|0.13308424|0.25674144|0.283821023,-0.176883879|0|-0.262888688|-0.313193096|-0.262773503|-0.229144637,1.16146123|1.39834511|0.200277226|0.127383047|0.600565346|0.793536046,0.386066169|0.295806825|0.485526353,0.0108232368|-0.31032148|-0.0857968479,0.0032176291570067406
18,0.9500000000000001,-1.1346529139144788,0.5202270746231079,0.45910683274269104,0.22630958259105682,0.4208216965198517,0.35,3,0,0,0,1.1082886457443237,3.2593994140625,61.340396881103516,1.1082876920700073,0.8481615535430441,0.06785292428344353,0,0,0,0,0.17982698809210984,0.0,filtered,1.233664076139997e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.06785292428344353,0.325895478|0.340895478|0.105437811|0.0678529243|0.151489014|0.187652613,0.445895478|0.460895478|0.225437811|0.187852924|0.271489014|0.307652613,0.445895478|0.460895478|0.225437811|0.187852924|0.271489014|0.307652613,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0050183362|0.138449313|0.254456175|0.279026219,-0.170704103|0|-0.264614179|-0.313473842|-0.257768818|-0.222140887,1.13287781|1.36358191|0.162155402|0.0963871686|0.602643411|0.807495783,0.38660726|0.280290782|0.481236607,0.0108232368|-0.31032148|-0.0857968479,0.0036468999460339546
19,1.0,-1.2310821878764102,0.5281144976615906,0.4729040861129761,0.21868033707141876,0.4223553538322449,0.35,3,0,0,0,0.7616881728172302,8.567718505859375,108.48709869384766,0.3499999940395355,0.7386234740285116,0.05908987792228093,1,1,0,0,0.17982698809210984,0.3499999940395355,filtered,0.6454321036815003,0,0,12,joint_1_acceleration_lower|joint_4_acceleration_lower|joint_2_acceleration_upper|joint_5_acceleration_upper,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.05908987792228093,0.317520482|0.332520476|0.0925962471|0.0590898779|0.15142342|0.190632214,0.437520482|0.452520476|0.212596247|0.179089878|0.27142342|0.310632214,0.437520482|0.452520476|0.212596247|0.179089878|0.27142342|0.310632214,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0523185616|0.16256155|0.246651327|0.257498274,-0.164250736|0|-0.265839873|-0.313714281|-0.253359071|-0.216116587,1.10583119|1.3300819|0.156863677|0.0852067809|0.598985937|0.803910543,0.38714835|0.26477474|0.476946861,0.0108232368|-0.31032148|-0.0857968479,0.003802327439188957
20,1.05,-1.2819320992263648,0.5804165601730347,0.4853479862213135,0.20989026129245758,0.46706101298332214,0.35,3,0,0,0,0.4415411949157715,8.000000953674316,61.29127502441406,0.3499999940395355,0.6440475585041918,0.05152380468033535,1,1,0,0,0.17982698809210984,0.3499999940395355,filtered,0.2628301053799194,0,0,12,joint_1_acceleration_lower|joint_4_acceleration_lower|joint_2_acceleration_upper|joint_5_acceleration_upper,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.05152380468033535,0.309475103|0.324475103|0.0820329529|0.0515238047|0.151109696|0.192729994,0.429475103|0.444475103|0.202032953|0.171523805|0.271109696|0.312729994,0.429475103|0.444475103|0.202032953|0.171523805|0.271109696|0.312729994,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0687486433|0.140129235|0.183189421|0.178718654,-0.157518669|0|-0.264967732|-0.313256026|-0.250821785|-0.212988832,1.08038174|1.29790041|0.131912723|0.0329684272|0.536806421|0.736649797,0.387689441|0.249258697|0.472657114,0.0108232368|-0.31032148|-0.0857968479,0.00396907702088356
21,1.1,-1.327060165808362,0.6144506335258484,0.49730226397514343,0.2011498361825943,0.4930613040924072,0.35,3,0,0,0,0.3593830168247223,5.304195880889893,75.21025085449219,0.3499999940395355,0.5360630057258182,0.04288504045806546,1,1,0,0,0.17982698809210984,0.3499999940395355,filtered,0.009399827797410356,0,1,12,predictive_link_3,predictive_link_3,0,0,1,solved,osqp,6.768943122681392e-08,valid,0.04288504045806546,0.301773376|0.316773376|0.0723140471|0.0428850405|0.147740297|0.191029117,0.421773376|0.436773376|0.192314047|0.16288504|0.267740297|0.311029117,0.421773376|0.436773376|0.192314047|0.16288504|0.267740297|0.311029117,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0760975301|0.140577582|0.173093334|0.165140623,-0.150504051|0|-0.261573355|-0.312117812|-0.24882224|-0.210853754,1.05658945|1.2670935|0.103780364|-6.78437441e-08|0.515232283|0.718403336,0.388230532|0.233742654|0.468367368,0.0108232368|-0.31032148|-0.0857968479,0.003629084676504135
22,1.1500000000000001,-1.4110959322490935,0.616452693939209,0.5122732520103455,0.19407175481319427,0.4884137213230133,0.35,3,0,0,0,0.4477405250072479,1.78236985206604,110.59298706054688,0.3499999940395355,0.42892568860255287,0.03431405508820423,1,1,0,0,0.17982698809210984,0.3499999940395355,filtered,0.09813934969006133,0,1,12,predictive_link_3,predictive_link_3,0,0,1,solved,osqp,4.27085893039969e-08,valid,0.03431405508820423,0.294429495|0.309429495|0.0631537868|0.0343140551|0.143894536|0.188657777,0.414429495|0.429429495|0.183153787|0.154314055|0.263894536|0.308657777,0.414429495|0.429429495|0.183153787|0.154314055|0.263894536|0.308657777,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0965388634|0.173603402|0.208369963|0.196038974,-0.143204506|0|-0.257179684|-0.31085966|-0.24767334|-0.209835186,1.03451347|1.23771798|0.0919743267|-3.74907848e-08|0.536274766|0.740834896,0.388771623|0.218226612|0.464077622,0.0108232368|-0.31032148|-0.0857968479,0.003934782929718494
23,1.2000000000000002,-1.4900134148151576,0.6157474517822266,0.5296609997749329,0.18831200897693634,0.48236361145973206,0.35,3,0,0,0,0.5190293788909912,1.4316211938858032,7.055359363555908,0.3499999940395355,0.34318435219383436,0.02745474817550675,1,1,0,0,0.17982698809210984,0.3499999940395355,filtered,0.16993140519098013,0,1,12,predictive_link_3,predictive_link_3,0,0,1,solved,osqp,8.18824197335033e-08,valid,0.02745474817550675,0.287457731|0.302457731|0.0552496082|0.0274547482|0.141823653|0.187826764,0.407457731|0.422457731|0.175249608|0.147454748|0.261823653|0.307826764,0.407457731|0.422457731|0.175249608|0.147454748|0.261823653|0.307826764,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.113307808|0.19945019|0.235150249|0.21917355,-0.135619353|0|-0.252568931|-0.309269275|-0.247725202|-0.210470869,1.01421157|1.20983092|0.0817373107|-9.19839222e-08|0.55471966|0.760009737,0.389312714|0.202710569|0.459787875,0.0108232368|-0.31032148|-0.0857968479,0.0025186687707901
24,1.25,-1.5630013018601951,0.6125124096870422,0.5489729046821594,0.18359379470348358,0.47498708963394165,0.35,3,0,0,0,0.5762678384780884,1.14936363697052,5.655627250671387,0.3499999940395355,0.27460853887802533,0.021968683110242027,1,1,0,0,0.17982698809210984,0.3499999940395355,filtered,0.22763102293232423,0,0,12,,predictive_link_3,0,0,1,solved,osqp,1.1734935151386239e-07,valid,0.021968683110242027,0.280872342|0.295872342|0.0484287444|0.0219686831|0.141055207|0.188081498,0.400872342|0.415872342|0.168428744|0.141968683|0.261055207|0.308081498,0.400872342|0.415872342|0.168428744|0.141968683|0.261055207|0.308081498,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.127351917|0.219437255|0.254925445|0.235864966,-0.127749825|0|-0.247720848|-0.307312097|-0.24883391|-0.212511842,0.995739544|1.18348937|0.0733460466|-1.10029374e-07|0.570312364|0.775679118,0.389853805|0.187194526|0.455498129,0.0108232368|-0.31032148|-0.0857968479,0.003683086484670639
25,1.3,-1.6312018139613975,0.6071400046348572,0.5697875022888184,0.1796952337026596,0.4665645658969879,0.35,3,0,0,0,0.6216768026351929,0.9135473370552063,4.751214981079102,0.3500000238418579,0.21981873482839268,0.017585498786271414,1,1,0,0,0.17982698809210984,0.3500000238418579,filtered,0.2734155549076325,0,0,12,,predictive_link_3,0,0,1,solved,osqp,1.491828365285386e-07,valid,0.017585498786271414,0.274687472|0.289687472|0.0425665228|0.0175854988|0.141196234|0.189042489,0.394687472|0.409687472|0.162566523|0.137585499|0.261196234|0.309042489,0.394687472|0.409687472|0.162566523|0.137585499|0.261196234|0.309042489,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.139157282|0.234604486|0.269020627|0.247377368,-0.119599277|0|-0.242582007|-0.304946624|-0.250843732|-0.215722301,0.979150612|1.15874989|0.0668413662|-1.43363344e-07|0.582961833|0.787825022,0.390394896|0.171678483|0.451208383,0.0108232368|-0.31032148|-0.0857968479,0.004047525115311146
