step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.2980637460463197,0.25348955392837524,0.3241523504257202,0.3527558743953705,0.2207919955253601,0.35,5,0,0,0,0.47285574674606323,9.457114219665527,189.1422882080078,0.5393888354301453,1.0,0.19784555358164746,0,0,0,0.0,filtered,0.07210902724570888,0,0,12,joint_4_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.19784555358164746,0.0020851371809840202
1,0.1,-0.08337839244390238,0.2189161777496338,0.3059431314468384,0.3451305329799652,0.18373927474021912,0.35,5,0,0,0,0.7009001970291138,7.08925724029541,182.08209228515625,0.7008998990058899,1.0,0.18776334616817297,0,0,0,0.0,filtered,6.719896891367924e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18776334616817297,0.0018951604142785072
2,0.15000000000000002,0.06525249238896774,0.19926640391349792,0.2821800708770752,0.33870044350624084,0.1617288589477539,0.35,5,0,0,0,0.8993182182312012,6.2968316078186035,55.244083404541016,0.8993179798126221,1.0,0.17977870532606555,0,0,0,0.0,filtered,6.523321633849185e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.17977870532606555,0.0021461835131049156
3,0.2,0.15808886393300753,0.19087272882461548,0.2554977536201477,0.332865446805954,0.15107259154319763,0.35,5,0,0,0,0.9977768659591675,2.7602784633636475,95.54527282714844,0.9977768063545227,1.0,0.17291763021072643,0,0,0,0.0,filtered,1.9640124224387436e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.17291763021072643,0.00258782971650362
4,0.25,0.19233556126883938,0.20258744060993195,0.22772210836410522,0.326720654964447,0.16044029593467712,0.35,5,0,0,0,1.007977843284607,3.6385371685028076,80.30115509033203,1.007977843284607,1.0,0.16670439782376517,0,0,0,0.0,passthrough,9.601458875360183e-10,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.16670439782376517,0.0020390665158629417
5,0.30000000000000004,0.19038029674644685,0.2222372144460678,0.20027127861976624,0.3199567496776581,0.17762993276119232,0.35,5,0,0,0,0.9841318726539612,3.578063726425171,46.028324127197266,0.9841318130493164,1.0,0.16032572732308137,0,0,0,0.0,filtered,1.3610277698710741e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.16032572732308137,0.002820804715156555
6,0.35000000000000003,0.1864155274741981,0.20517578721046448,0.175043523311615,0.31418484449386597,0.15871158242225647,0.35,5,0,0,0,0.9820405840873718,3.5040130615234375,22.195913314819336,0.9820404648780823,1.0,0.15354781591880923,0,0,0,0.0,filtered,3.500990656298689e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.15354781591880923,0.002796468324959278
7,0.4,0.14242752504182005,0.17632557451725006,0.154610738158226,0.31060561537742615,0.12924210727214813,0.35,5,0,0,0,1.0093193054199219,3.5043866634368896,16.70414161682129,1.0093188285827637,1.0,0.14805671371536672,0,0,0,0.0,filtered,8.075488799492555e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.14805671371536672,0.0030813803896307945
8,0.45,0.03070646840102817,0.1641128808259964,0.1414978802204132,0.3096136152744293,0.11791197210550308,0.35,5,0,0,0,1.0677217245101929,3.41876220703125,46.965999603271484,1.0677212476730347,1.0,0.1451091593705427,0,0,0,0.0,filtered,9.304179253234945e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1451091593705427,0.002810228615999222
9,0.5,-0.1511295055184135,0.15891198813915253,0.13889068365097046,0.3124864101409912,0.11547601222991943,0.35,5,0,0,0,1.1181614398956299,2.3786795139312744,29.46211051940918,1.1181610822677612,1.0,0.14513713949086982,0,0,0,0.0,filtered,8.737895844720692e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.14513713949086982,0.0029632681980729103
