step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.37403157701650824,0.16768911480903625,0.4472948908805847,0.29403674602508545,0.1472896784543991,0.35,3,0,0,0,0.40523961186408997,8.104791641235352,162.09584045410156,0.458015501499176,1.0,0.12732721899058416,0,0,0,0,0.12732721899058416,0.0,filtered,0.06282332280793945,0,0,12,joint_2_acceleration_lower|joint_3_acceleration_lower,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12732721899058416,0.357169038|0.372169038|0.140512955|0.127327219|0.218817818|0.253700637,0.507169038|0.522169038|0.290512955|0.277327219|0.368817818|0.403700637,0.477169038|0.492169038|0.260512955|0.247327219|0.338817818|0.373700637,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0721630745|0.0816200151|0.0767236129|0.0608284739,-0.0906133484|0|-0.108145205|-0.129124561|-0.132684906|-0.130982024,1.3380628|1.48867615|0.52606969|0.46180433|0.819309979|0.944648996,0.323719412|-0.432606488|0.478497297,0.0373959802|0.133633539|-0.042507451,0.004935337230563164,0.001408018171787262,0.0013059219345450401,0.002127976156771183
1,0.1,-0.15185669553020723,0.15127290785312653,0.42683878540992737,0.29486650228500366,0.1313774138689041,0.35,3,0,0,0,0.6588470339775085,6.64152717590332,135.592529296875,0.6588470339775085,1.0,0.12478844593192748,0,0,0,0,0.12732721899058416,0.0,passthrough,1.271266425562336e-11,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12478844593192748,0.352663181|0.367663181|0.138426775|0.124788446|0.216141383|0.250448501,0.502663181|0.517663181|0.288426775|0.274788446|0.366141383|0.400448501,0.472663181|0.487663181|0.258426775|0.244788446|0.336141383|0.370448501,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.131612091|0.151331061|0.145600362|0.114652948,-0.0896176874|0|-0.106436752|-0.127879774|-0.13191466|-0.130457273,1.32103504|1.47065272|0.578882438|0.52260507|0.878251235|0.985989677,0.325589091|-0.425924927|0.476371914,0.0373959802|0.133633539|-0.042507451,0.004413211718201637,0.0012153210118412971,0.0011911951005458832,0.0019273459911346436
2,0.15000000000000002,-0.07116804561087064,0.14737629890441895,0.4042646884918213,0.2979472875595093,0.12842603027820587,0.35,3,0,0,0,0.7664894461631775,5.714555740356445,118.77479553222656,0.7664890289306641,1.0,0.12593759097366816,0,0,0,0,0.12732721899058416,0.0,filtered,7.905290529249795e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12593759097366816,0.348207627|0.363207627|0.139564271|0.125937591|0.216991312|0.249910355,0.498207627|0.513207627|0.289564271|0.275937591|0.366991312|0.399910355,0.468207627|0.483207627|0.259564271|0.245937591|0.336991312|0.369910355,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.1643768|0.193923463|0.194745102|0.159535772,-0.0886011458|0|-0.104062554|-0.12566693|-0.130760458|-0.129923713,1.30422936|1.45283051|0.618571329|0.572006897|0.931949893|1.02925348,0.327458769|-0.419243366|0.474246532,0.0373959802|0.133633539|-0.042507451,0.004538053646683693,0.0014935219660401344,0.0011950675398111343,0.0017598224803805351
3,0.2,-0.04271970755850539,0.1421416997909546,0.38239386677742004,0.30234166979789734,0.12434522807598114,0.35,3,0,0,0,0.858519434928894,4.245774269104004,71.33040618896484,0.8585193753242493,1.0,0.12941723894684656,0,0,0,0,0.12732721899058416,0.0,filtered,2.4454343848375986e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12941723894684656,0.343803427|0.358803427|0.142601405|0.129417239|0.220333016|0.251562861,0.493803427|0.508803427|0.292601405|0.279417239|0.370333016|0.401562861,0.463803427|0.478803427|0.262601405|0.249417239|0.340333016|0.371562861,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.184860595|0.219408196|0.223801471|0.190404388,-0.0875633827|0|-0.101295961|-0.122920146|-0.129637287|-0.129675903,1.28765033|1.43521371|0.653970253|0.614157005|0.97549625|1.06697993,0.329328448|-0.412561804|0.472121149,0.0373959802|0.133633539|-0.042507451,0.004984373226761818,0.0014042658731341362,0.0015902984887361526,0.0018941322341561317
4,0.25,-0.01310684602474517,0.1362289935350418,0.36102965474128723,0.307563841342926,0.119686059653759,0.35,3,0,0,0,0.9435154795646667,2.7365047931671143,44.869632720947266,0.9435152411460876,1.0,0.13425642118834946,0,0,0,0,0.12732721899058416,0.0,filtered,3.4743145831278193e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.13425642118834946,0.339451652|0.354451652|0.146778432|0.134256421|0.225102715|0.254581447,0.489451652|0.504451652|0.296778432|0.284256421|0.375102715|0.404581447,0.459451652|0.474451652|0.266778432|0.254256421|0.345102715|0.374581447,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.197330858|0.234500884|0.241834762|0.207175473,-0.0865040623|0|-0.0982447979|-0.119873213|-0.12863135|-0.130949928,1.27130254|1.41780661|0.686199789|0.651653356|1.01361427|1.09455133,0.331198126|-0.405880243|0.469995767,0.0373959802|0.133633539|-0.042507451,0.0031044315546751022,0.0009466176852583885,0.0008227834478020668,0.0012793289497494698
5,0.30000000000000004,0.01831769798004068,0.13023260235786438,0.3399159014225006,0.3131178617477417,0.11494835466146469,0.35,3,0,0,0,0.998388409614563,2.0288403034210205,51.163387298583984,0.99838787317276,1.0,0.1399680124508056,0,0,0,0,0.12732721899058416,0.0,filtered,1.1751350730518349e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.1399680124508056,0.335153387|0.350153387|0.151711159|0.139968012|0.230781129|0.258301668,0.485153387|0.500153387|0.301711159|0.289968012|0.380781129|0.408301668,0.455153387|0.470153387|0.271711159|0.259968012|0.350781129|0.378301668,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.198380227|0.239100315|0.254731696|0.220183054,-0.0854228551|0|-0.0949424837|-0.116531441|-0.127540408|-0.132313244,1.25519069|1.40061355|0.710282378|0.682440924|1.0503158|1.12107648,0.333067805|-0.399198681|0.467870384,0.0373959802|0.133633539|-0.042507451,0.0028838058933615685,0.0007917368784546852,0.000809340737760067,0.0012278435751795769
6,0.35000000000000003,0.020935295558767553,0.12470489740371704,0.32039254903793335,0.3184676170349121,0.11058760434389114,0.35,3,0,0,0,1.014470100402832,2.1849005222320557,29.53020668029785,1.0144693851470947,1.0,0.14605213943196804,0,0,0,0,0.12732721899058416,0.0,filtered,1.3210176107070106e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.14605213943196804,0.330909734|0.345909734|0.156843466|0.146052139|0.23713886|0.262593924,0.480909734|0.495909734|0.306843466|0.296052139|0.38713886|0.412593924,0.450909734|0.465909734|0.276843466|0.266052139|0.35713886|0.382593924,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.186400331|0.232383718|0.263620906|0.235931292,-0.0843194391|0|-0.0915182669|-0.11291743|-0.126208105|-0.133341561,1.2393195|1.38363894|0.722255927|0.703674846|1.08596824|1.15296543,0.334937483|-0.39251712|0.465745002,0.0373959802|0.133633539|-0.042507451,0.00298304483294487,0.0008251108229160309,0.0008055120706558228,0.0012990087270736694
7,0.4,-0.003503071483317022,0.12004818022251129,0.30363836884498596,0.32313308119773865,0.10694015026092529,0.35,3,0,0,0,1.0135490894317627,2.5251073837280273,19.241830825805664,1.0135490894317627,1.0,0.15194782573441923,0,0,0,0,0.12732721899058416,0.0,passthrough,5.59485792931484e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.15194782573441923,0.326721813|0.341721813|0.161533592|0.151947826|0.243962922|0.267619529,0.476721813|0.491721813|0.311533592|0.301947826|0.393962922|0.417619529,0.446721813|0.461721813|0.281533592|0.271947826|0.363962922|0.387619529,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.163656992|0.215422388|0.267547317|0.253094619,-0.0831935005|0|-0.0881785875|-0.109205517|-0.124801237|-0.133954658,1.22369375|1.36688725|0.721612775|0.714008174|1.11859777|1.18961807,0.336807162|-0.385835558|0.46361962,0.0373959802|0.133633539|-0.042507451,0.0030461326241493225,0.000780593603849411,0.0008041635155677795,0.0014106351882219315
8,0.45,-0.035158841197596824,0.11646163463592529,0.2897511422634125,0.32678380608558655,0.10418328642845154,0.35,3,0,0,0,1.0019596815109253,2.7492473125457764,18.439613342285156,1.0019596815109253,1.0,0.15714973249291464,0,0,0,0,0.12732721899058416,0.0,passthrough,4.8541171175503434e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.15714973249291464,0.322590756|0.337590756|0.165248831|0.157149732|0.251004227|0.27345783,0.472590756|0.487590756|0.315248831|0.307149732|0.401004227|0.42345783,0.442590756|0.457590756|0.285248831|0.277149732|0.371004227|0.39345783,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.133249303|0.191286667|0.269730683|0.271180111,-0.0820447355|0|-0.0851086461|-0.105571044|-0.123531281|-0.134280433,1.20831829|1.35036302|0.70913598|0.714314553|1.15021631|1.230731,0.33867684|-0.379153997|0.461494237,0.0373959802|0.133633539|-0.042507451,0.00296176690608263,0.0007917461916804314,0.0008235583081841469,0.0012942180037498474
9,0.5,-0.050376836506798736,0.11374765634536743,0.2776372730731964,0.3295253813266754,0.10216742008924484,0.35,3,0,0,0,0.988730788230896,2.2669689655303955,30.555103302001953,0.9887300133705139,1.0,0.16131574956465455,0,0,0,0,0.12732721899058416,0.0,filtered,1.2437550178898342e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.16131574956465455,0.318517713|0.333517713|0.167618058|0.16131575|0.258192241|0.280174106,0.468517713|0.483517713|0.317618058|0.31131575|0.408192241|0.430174106,0.438517713|0.453517713|0.287618058|0.28131575|0.378192241|0.400174106,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.107833702|0.169780098|0.27273662|0.283524572,-0.0808728508|0|-0.0824588263|-0.102093553|-0.122495935|-0.134435961,1.193198|1.33407085|0.695847108|0.712949543|1.18300965|1.26978504,0.340546519|-0.372472435|0.459368855,0.0373959802|0.133633539|-0.042507451,0.004778716713190079,0.0015090610831975937,0.0014130277559161186,0.0017576050013303757
