step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.3427689091470717,0.15096895396709442,0.19023557007312775,0.42207473516464233,0.1329517811536789,0.35,2,0,0,0,0,0,0,,,,nan,0,0.37935152649879456,7.587030410766602,151.74061584472656,0.40288209915161133,1.0,0.23567029338966117,0,0,0,0,0.23567029338966117,0.0,filtered,0.04167415500128776,0,0,12,joint_3_acceleration_upper,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.23567029338966117,0.465200972|0.489839317|0.235670293|0.334300245|0.335357047|0.332330742,0.615200972|0.639839317|0.385670293|0.484300245|0.485357047|0.482330742,0.585200972|0.609839317|0.355670293|0.454300245|0.455357047|0.452330742,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0162339767|0.124234717|0.133455086|0.121377088,-0.194423048|-0.257105624|-0.295367761|-0.307552104|-0.3128322|-0.314233858,1.66638084|1.70225164|0.663547389|1.15388359|1.16205107|1.1364662,0.504437983|-0.58123666|0.346224487,0.00833507162|0.307195276|0.0739108399,0.00520809181034565,0.0010149171575903893,0.001110234297811985,0.0018193954601883888
1,0.1,-0.33954073336380425,0.11858890950679779,0.19807884097099304,0.4161738157272339,0.09977733343839645,0.35,2,0,0,0,0,0,0,,,,nan,0,0.518413782119751,3.6090071201324463,116.05994415283203,0.5184130668640137,1.0,0.22776516074544517,0,0,0,0,0.23567029338966117,0.0,filtered,1.061689338191286e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.22776516074544517,0.455677146|0.47893739|0.227765161|0.325450582|0.326088031|0.323429367,0.605677146|0.62893739|0.377765161|0.475450582|0.476088031|0.473429367,0.575677146|0.59893739|0.347765161|0.445450582|0.446088031|0.443429367,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0181584652|0.166742863|0.182038972|0.174092963,-0.190302174|-0.254734067|-0.293600344|-0.306707717|-0.312785775|-0.314091867,1.63240641|1.66101549|0.635618764|1.16183747|1.17360532|1.15371856,0.504854977|-0.565876544|0.349919856,0.00833507162|0.307195276|0.0739108399,0.004866249859333038,0.0011395663022994995,0.001032303087413311,0.0014871293678879738
2,0.15000000000000002,-0.32357247106260617,0.17959941923618317,0.20144586265087128,0.4070887565612793,0.15934303402900696,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5533594489097595,4.696584224700928,97.83263397216797,0.5533591508865356,1.0,0.22208709379744407,0,0,0,0,0.23567029338966117,0.0,filtered,3.9234644087333374e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.22208709379744407,0.446422374|0.468799119|0.222087094|0.318943807|0.319402787|0.317284453,0.596422374|0.618799119|0.372087094|0.468943807|0.469402787|0.467284453,0.566422374|0.588799119|0.342087094|0.438943807|0.439402787|0.437284453,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0038712922|0.116139926|0.135223354|0.15317078,-0.186013394|-0.252144941|-0.291969556|-0.305923508|-0.312528863|-0.314026424,1.5996761|1.62305154|0.600250112|1.08599165|1.10030564|1.10828217,0.505271971|-0.550516427|0.353615224,0.00833507162|0.307195276|0.0739108399,0.004816562868654728,0.0009997673332691193,0.0011033089831471443,0.0015280498191714287
3,0.2,-0.3664670840726174,0.12275243550539017,0.20998769998550415,0.40161943435668945,0.10163909941911697,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6677169799804688,4.209403991699219,119.32563781738281,0.667716383934021,1.0,0.21306508051245465,0,0,0,0,0.23567029338966117,0.0,filtered,8.020595769047568e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.21306508051245465,0.437399737|0.457717882|0.213065081|0.30979168|0.311012544|0.309846099,0.587399737|0.607717882|0.363065081|0.45979168|0.461012544|0.459846099,0.557399737|0.577717882|0.333065081|0.42979168|0.431012544|0.429846099,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.019313594|0.181239304|0.201674204|0.218701603,-0.181560599|-0.24995905|-0.29147899|-0.305862689|-0.312144434|-0.314217652,1.56803835|1.58091248|0.580094926|1.11454334|1.13357995|1.14386835,0.505688965|-0.53515631|0.357310593,0.00833507162|0.307195276|0.0739108399,0.004967194981873035,0.0009858207777142525,0.0011513885110616684,0.0016570081934332848
4,0.25,-0.36980572750442986,0.1743362545967102,0.2155749648809433,0.3935818076133728,0.15177379548549652,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6628450155258179,4.419925212860107,156.40414428710938,0.6628442406654358,1.0,0.20774823028898592,0,0,0,0,0.23567029338966117,0.0,filtered,1.0196304516397574e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.20774823028898592,0.428636716|0.448231627|0.20774823|0.303947962|0.305833572|0.305463512,0.578636716|0.598231627|0.35774823|0.453947962|0.455833572|0.455463512,0.548636716|0.568231627|0.32774823|0.423947962|0.425833572|0.425463512,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0125310577|0.139585696|0.158821497|0.178085632,-0.17693578|-0.24709356|-0.290353404|-0.305382141|-0.311321325|-0.314333083,1.53761109|1.54583295|0.553170575|1.0499954|1.07083446|1.0856066,0.506105959|-0.519796193|0.361005962,0.00833507162|0.307195276|0.0739108399,0.00577198900282383,0.0012946641072630882,0.0012666573747992516,0.0017707394436001778
5,0.30000000000000004,-0.42303458572407243,0.13104772567749023,0.22605207562446594,0.38826650381088257,0.1075562834739685,0.35,2,0,0,0,0,0,0,,,,nan,0,0.7190215587615967,3.4637911319732666,140.2366943359375,0.7190209031105042,1.0,0.19973254531261564,0,0,0,0,0.23567029338966117,0.0,filtered,9.249911182907119e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.19973254531261564,0.420115312|0.438388981|0.199732545|0.295913969|0.29844613|0.299138916,0.570115312|0.588388981|0.349732545|0.445913969|0.44844613|0.449138916,0.540115312|0.558388981|0.319732545|0.415913969|0.41844613|0.419138916,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0267571185|0.184829763|0.200955617|0.21383051,-0.172140143|-0.244344419|-0.290160419|-0.305496262|-0.310749664|-0.314674923,1.5083211|1.5092115|0.535526881|1.06298938|1.08399047|1.09571125,0.506522954|-0.504436076|0.364701331,0.00833507162|0.307195276|0.0739108399,0.0058020055294036865,0.001300646923482418,0.0013068458065390587,0.001747417263686657
6,0.35000000000000003,-0.42499876220226984,0.1673995405435562,0.23422940075397491,0.38128387928009033,0.1425810307264328,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6390694379806519,2.6087255477905273,113.8077392578125,0.639069139957428,1.0,0.1945620040418944,0,0,0,0,0.23567029338966117,0.0,filtered,3.330176345380239e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1945620040418944,0.411843696|0.430095819|0.194562004|0.290162807|0.292997621|0.294362193,0.561843696|0.580095819|0.344562004|0.440162807|0.442997621|0.444362193,0.531843696|0.550095819|0.314562004|0.410162807|0.412997621|0.414362193,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0156788315|0.152738679|0.166751945|0.178931063,-0.167170421|-0.240802276|-0.289087282|-0.305052331|-0.309856057|-0.31487668,1.48020436|1.479581|0.504839566|1.00833758|1.02888637|1.04150316,0.506939948|-0.489076227|0.368396699,0.00833507162|0.307195276|0.0739108399,0.0052053192630410194,0.0012865867465734482,0.0010769711807370186,0.001507313922047615
7,0.4,-0.45533752926192195,0.1742851287126541,0.2432432770729065,0.3742908239364624,0.1481330245733261,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6601566076278687,2.1634304523468018,69.0897216796875,0.6601555943489075,1.0,0.18769774054503763,0,0,0,0,0.23567029338966117,0.0,filtered,1.1855211638004624e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.18769774054503763,0.403804861|0.42085598|0.187697741|0.282824243|0.285845162|0.287890065,0.553804861|0.57085598|0.337697741|0.432824243|0.435845162|0.437890065,0.523804861|0.54085598|0.307697741|0.402824243|0.405845162|0.407890065,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0158487273|0.14542189|0.151804174|0.159965796,-0.162029138|-0.237572664|-0.288195483|-0.304740032|-0.309231971|-0.3150474,1.45319031|1.44585125|0.478444206|0.971978829|0.985952852|0.996478654,0.507356942|-0.473716468|0.372092068,0.00833507162|0.307195276|0.0739108399,0.00585307739675045,0.0013163071125745773,0.0012834668159484863,0.0018218280747532845
8,0.45,-0.46474763197597313,0.22026300430297852,0.24984098970890045,0.36531394720077515,0.19221726059913635,0.35,2,0,0,0,0,0,0,,,,nan,0,0.7075918912887573,2.9744913578033447,60.44032287597656,0.7075918912887573,1.0,0.18092116124227664,0,0,0,0,0.23567029338966117,0.0,passthrough,5.170417792538634e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.18092116124227664,0.395993689|0.411667075|0.180921161|0.27504517|0.277979362|0.28044268,0.545993689|0.561667075|0.330921161|0.42504517|0.427979362|0.43044268,0.515993689|0.531667075|0.300921161|0.39504517|0.397979362|0.40044268,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00587460113|0.109373351|0.110939961|0.136298647,-0.156717222|-0.234138499|-0.286588059|-0.304050369|-0.308421101|-0.3150953,1.42725753|1.4125298|0.442971187|0.905503661|0.91443631|0.942974068,0.507773936|-0.458356708|0.375787437,0.00833507162|0.307195276|0.0739108399,0.00619965884834528,0.0013023372739553452,0.0013151271268725395,0.002041073516011238
9,0.5,-0.48097837036103586,0.2367972731590271,0.2560728192329407,0.3560553789138794,0.2065863311290741,0.35,2,0,0,0,0,0,0,,,,nan,0,0.7760185599327087,2.9352824687957764,59.12118911743164,0.7760185599327087,1.0,0.1721223309018477,0,0,0,0,0.23567029338966117,0.0,passthrough,5.476545178200438e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1721223309018477,0.388429904|0.401437085|0.172122331|0.265320578|0.268135938|0.271669179,0.538429904|0.551437085|0.322122331|0.415320578|0.418135938|0.421669179,0.508429904|0.521437085|0.292122331|0.385320578|0.388135938|0.391669179,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00306027572|0.108386727|0.111263435|0.153454515,-0.151230647|-0.23109149|-0.285245253|-0.303593478|-0.307352754|-0.315176935,1.40248897|1.37465685|0.406304346|0.86607556|0.876454431|0.924954297,0.50819093|-0.442996949|0.379482806,0.00833507162|0.307195276|0.0739108399,0.00737917423248291,0.001377037726342678,0.0016453992575407028,0.00234894547611475
