step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.2174816107875956,0.1364690065383911,0.3010866343975067,0.33559778332710266,0.11571567505598068,0.35,5,0,0,0,0,0,0,,,,nan,0,0.37639570236206055,7.527914047241211,150.5582733154297,0.41176390647888184,1.0,0.16196656040115542,0,0,0,0,0.16196656040115542,0.0,filtered,0.0456327804931109,0,0,12,joint_2_acceleration_lower|joint_4_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.16196656040115542,0.58854719|0.335402374|0.276862253|0.198044049|0.168216989|0.16196656,0.73854719|0.485402374|0.426862253|0.348044049|0.318216989|0.31196656,0.70854719|0.455402374|0.396862253|0.318044049|0.288216989|0.28196656,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0296986116|0.100718078|0.10549019|0.108957013,-0.110499265|-0.0966322214|-0.172214547|-0.172444248|-0.174826055|-0.178407754,2.24368949|1.24497727|0.964933078|0.720450025|0.603532093|0.5784155,0.713053584|0.534450233|0.388912857,-0.00563599309|-0.177474871|-0.0323226713,0.005450923927128315,0.001074695959687233,0.001106266863644123,0.0019725579768419266
1,0.1,-0.03617265971094248,0.11790290474891663,0.2871420085430145,0.33646368980407715,0.09726680815219879,0.35,5,0,0,0,0,0,0,,,,nan,0,0.6202430129051208,6.6120758056640625,136.96347045898438,0.620242714881897,1.0,0.15879557204044503,0,0,0,0,0.16196656040115542,0.0,filtered,5.370398330585892e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.15879557204044503,0.582943632|0.330219469|0.273896582|0.194739735|0.164689939|0.158795572,0.732943632|0.480219469|0.423896582|0.344739735|0.314689939|0.308795572,0.702943632|0.450219469|0.393896582|0.314739735|0.284689939|0.278795572,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0621451263|0.190897423|0.186042401|0.180586986,-0.109364477|-0.0954124135|-0.17181728|-0.172129225|-0.17479844|-0.178568106,2.22241005|1.22546546|0.985914176|0.797727137|0.670003716|0.637201169,0.712771773|0.52557677|0.387296736,-0.00563599309|-0.177474871|-0.0323226713,0.005053522065281868,0.0010473141446709633,0.0010783327743411064,0.0015413379296660423
2,0.15000000000000002,0.09949902654183113,0.11662879586219788,0.26698383688926697,0.3379502594470978,0.0962531790137291,0.35,5,0,0,0,0,0,0,,,,nan,0,0.8303534984588623,6.448665618896484,97.88272857666016,0.8303534984588623,1.0,0.15962420947537437,0,0,0,0,0.16196656040115542,0.0,passthrough,1.1415606930153753e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.15962420947537437,0.577310707|0.327472528|0.276259718|0.196472|0.165548495|0.159624209,0.727310707|0.477472528|0.426259718|0.346472|0.315548495|0.309624209,0.697310707|0.447472528|0.396259718|0.316472|0.285548495|0.279624209,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0727785016|0.218411073|0.199313607|0.182409329,-0.108220234|-0.0941216511|-0.170854618|-0.171247682|-0.174590957|-0.178832135,2.20102259|1.21576846|1.00696276|0.833051391|0.686916633|0.642074032,0.712489963|0.516703308|0.385680616,-0.00563599309|-0.177474871|-0.0323226713,0.005045952275395393,0.0010894853621721268,0.0011221887543797493,0.0015657534822821617
3,0.2,0.09634060679486992,0.13766644895076752,0.24700188636779785,0.33425620198249817,0.11673610657453537,0.35,5,0,0,0,0,0,0,,,,nan,0,0.7596633434295654,6.040024280548096,156.51739501953125,0.7358683943748474,1.0,0.16111834765060284,0,0,0,0,0.16196656040115542,0.0,filtered,0.10933459118216822,0,0,12,joint_4_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.16111834765060284,0.571726288|0.327441327|0.280327414|0.19990567|0.167401867|0.161118348,0.721726288|0.477441327|0.430327414|0.34990567|0.317401867|0.311118348,0.691726288|0.447441327|0.400327414|0.31990567|0.287401867|0.281118348,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0481135532|0.143010833|0.112001579|0.0806687602,-0.107056486|-0.0923291551|-0.169149062|-0.169463809|-0.17378707|-0.178779067,2.17984867|1.21743615|1.00027415|0.773169705|0.607821978|0.546363084,0.712208152|0.507829845|0.384064496,-0.00563599309|-0.177474871|-0.0323226713,0.004763568751513958,0.0010054344311356544,0.0010230708867311478,0.001503986306488514
4,0.25,-0.11426784387533302,0.2134111225605011,0.23511064052581787,0.3272940218448639,0.19133026897907257,0.35,5,0,0,0,0,0,0,,,,nan,0,0.596895694732666,6.591751575469971,108.73351287841797,0.5988917350769043,1.0,0.15751845850352397,0,0,0,0,0.16196656040115542,0.0,filtered,0.11106295811824013,0,0,12,joint_2_acceleration_upper|joint_4_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.15751845850352397,0.566295329|0.328678839|0.280384502|0.199646726|0.164909779|0.157518459,0.716295329|0.478678839|0.430384502|0.349646726|0.314909779|0.307518459,0.686295329|0.448678839|0.400384502|0.319646726|0.284909779|0.277518459,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0233588531|0.0699014212|0.0510761328|0.0234967958,-0.105858092|-0.0898288983|-0.166932516|-0.16690029|-0.172246062|-0.178110932,2.15932323|1.22488646|0.977964344|0.701588035|0.538469188|0.475459697,0.711926341|0.498956323|0.382448375,-0.00563599309|-0.177474871|-0.0323226713,0.008443690836429596,0.0018536467105150223,0.00196872279047966,0.002407461404800415
5,0.30000000000000004,-0.20872641317591062,0.16143575310707092,0.2314044088125229,0.32326504588127136,0.13862724602222443,0.35,5,0,0,0,0,0,0,,,,nan,0,0.3696098327636719,8.310733795166016,143.30923461914062,0.3221968114376068,1.0,0.15066411091450693,0,0,0,0,0.16196656040115542,0.0,filtered,0.09739796731932188,0,0,12,joint_2_acceleration_upper|joint_3_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.15066411091450693,0.560995737|0.328203175|0.276070583|0.19534799|0.158806812|0.150664111,0.710995737|0.478203175|0.426070583|0.34534799|0.308806812|0.300664111,0.680995737|0.448203175|0.396070583|0.31534799|0.278806812|0.270664111,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.022657057|0.0830325375|0.0970372469|0.0801935482,-0.1046274|-0.0874804578|-0.165241695|-0.164809498|-0.170853546|-0.177343692,2.13935555|1.22533224|0.961697693|0.699615001|0.561410949|0.505506299,0.71164453|0.490082502|0.380832255,-0.00563599309|-0.177474871|-0.0323226713,0.0052718110382556915,0.0011220453307032585,0.0012826081365346909,0.0016127284616231918
6,0.35000000000000003,-0.17380599208727207,0.14048804342746735,0.22726424038410187,0.32166793942451477,0.11743013560771942,0.35,5,0,0,0,0,0,0,,,,nan,0,0.30561697483062744,6.740111351013184,209.21385192871094,0.30561697483062744,1.0,0.14666262513310457,0,0,0,0,0.16196656040115542,0.0,passthrough,1.038656590564438e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.14666262513310457,0.555707546|0.324357313|0.272580589|0.191871893|0.154488158|0.146662625,0.705707546|0.474357313|0.422580589|0.341871893|0.304488158|0.296662625,0.675707546|0.444357313|0.392580589|0.311871893|0.274488158|0.266662625,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.024854953|0.112964514|0.133325235|0.134241751,-0.103381453|-0.0859620701|-0.164731539|-0.164206135|-0.170479483|-0.177147188,2.11944873|1.21146718|0.950445769|0.71624595|0.580798384|0.543745064,0.71136272|0.481208682|0.379216135,-0.00563599309|-0.177474871|-0.0323226713,0.0051443446427583694,0.001033698208630085,0.0010850317776203156,0.0015243832021951675
7,0.4,-0.19246021171721572,0.14991948008537292,0.22395089268684387,0.3188640773296356,0.126381054520607,0.35,5,0,0,0,0,0,0,,,,nan,0,0.3198702931404114,4.327800273895264,131.09188842773438,0.3401965796947479,1.0,0.1451235466190932,0,0,0,0,0.16196656040115542,0.0,filtered,0.028707425330053472,0,0,12,joint_4_acceleration_lower,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1451235466190932,0.550445638|0.318268757|0.270683078|0.189919478|0.152288221|0.145123547,0.700445638|0.468268757|0.420683078|0.339919478|0.302288221|0.295123547,0.670445638|0.438268757|0.390683078|0.309919478|0.272288221|0.265123547,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.01928682|0.0861739815|0.100642816|0.115802142,-0.102118186|-0.08492638|-0.164447722|-0.163948673|-0.170421412|-0.17688243,2.09966436|1.18814865|0.937571409|0.68190322|0.53937429|0.519413899,0.711080909|0.472334862|0.377600014,-0.00563599309|-0.177474871|-0.0323226713,0.007760620675981045,0.0019849175587296486,0.0015758275985717773,0.002350413240492344
8,0.45,-0.1771890786772157,0.13477665185928345,0.22080574929714203,0.3187688887119293,0.11231110244989395,0.35,5,0,0,0,0,0,0,,,,nan,0,0.49569225311279297,3.891850471496582,68.4709701538086,0.49569177627563477,1.0,0.1423848637848265,0,0,0,0,0.16196656040115542,0.0,filtered,5.90094636375913e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1423848637848265,0.545280285|0.312846606|0.267263764|0.186483551|0.149012226|0.142384864,0.695280285|0.462846606|0.417263764|0.336483551|0.299012226|0.292384864,0.665280285|0.432846606|0.387263764|0.306483551|0.269012226|0.262384864,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0272907084|0.117166035|0.140286871|0.168449951,-0.100827241|-0.0836191064|-0.164043071|-0.163514181|-0.17021866|-0.176435425,2.0802939|1.16776732|0.932302693|0.699586058|0.566117116|0.561553982,0.710799098|0.463461041|0.375983894,-0.00563599309|-0.177474871|-0.0323226713,0.007490956224501133,0.0015720957890152931,0.0018475400283932686,0.0023291027173399925
9,0.5,-0.20312497242745176,0.1372915357351303,0.21905049681663513,0.3183659315109253,0.11522431671619415,0.35,5,0,0,0,0,0,0,,,,nan,0,0.598128616809845,3.823272228240967,68.45304870605469,0.5981279611587524,1.0,0.1423821513310547,0,0,0,0,0.16196656040115542,0.0,filtered,8.005614050241277e-07,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.1423821513310547,0.540143632|0.30699911|0.265572548|0.184787345|0.147998264|0.142382151,0.690143632|0.45699911|0.415572548|0.334787345|0.297998264|0.292382151,0.660143632|0.42699911|0.385572548|0.304787345|0.267998264|0.262382151,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0257466262|0.105310845|0.130090281|0.163952481,-0.0995185924|-0.0825530789|-0.163801693|-0.163304012|-0.170209729|-0.175809063,2.06105594|1.14544336|0.924235127|0.681156213|0.551873608|0.557672023,0.710517287|0.454587221|0.374367774,-0.00563599309|-0.177474871|-0.0323226713,0.007457292638719082,0.0016639325767755508,0.001726166345179081,0.002187359146773815
