step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
13,0.7000000000000001,-0.21797947615810956,0.22183558344841003,0.22716586291790009,0.2894164025783539,0.20106357336044312,0.35,4,0,0,0,1.069248080253601,2.791200876235962,54.34153747558594,1.0692479610443115,1.0,0.1263163044572674,0,0,0,0,0.18825932020379055,0.0,filtered,1.651817344363806e-07,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.1263163044572674,0.351988824|0.366988824|0.221320047|0.12916613|0.126316304|0.129316304,0.501988824|0.516988824|0.371320047|0.27916613|0.276316304|0.279316304,0.471988824|0.486988824|0.341320047|0.24916613|0.246316304|0.249316304,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.227013862|0.147517991|-0.0268036683|-0.0268036683,-0.118843338|0|-0.137339963|-0.150315111|-0.128046531|-0.128046531,1.28911196|1.4679553|0.974954088|0.513867399|0.350415019|0.362415019,0.426691413|-0.375070572|0.434990466,-0.0326186419|0.170619532|-0.0101773227,0.005777573212981224,0.001744602806866169,0.001654384657740593,0.0022784266620874405
14,0.75,-0.2584531261505153,0.20647665858268738,0.22436703741550446,0.28470778465270996,0.1853562444448471,0.35,4,0,0,0,1.0096808671951294,4.091688632965088,62.093631744384766,1.0096807479858398,1.0,0.12052780182983389,0,0,0,0,0.18825932020379055,0.0,filtered,1.1079212615017908e-07,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.12052780182983389,0.346078299|0.361078299|0.225951881|0.13040352|0.120527802|0.123527802,0.496078299|0.511078299|0.375951881|0.28040352|0.270527802|0.273527802,0.466078299|0.481078299|0.345951881|0.25040352|0.240527802|0.243527802,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.230373217|0.169121413|0.00724743512|0.00724743512,-0.117577538|0|-0.135166383|-0.144944397|-0.123103914|-0.123103914,1.26673566|1.4443132|0.999014359|0.545791094|0.366254728|0.378254728,0.42506063|-0.366539717|0.434481561,-0.0326186419|0.170619532|-0.0101773227,0.00587755162268877,0.0017554648220539093,0.0017281677573919296,0.0022915974259376526
15,0.8,-0.35844164133534406,0.2682705223560333,0.2237040400505066,0.2805105745792389,0.24529433250427246,0.35,4,0,0,0,0.961176872253418,4.492300510406494,39.834251403808594,0.9611766934394836,1.0,0.11656682583811803,0,0,0,0,0.18825932020379055,0.0,filtered,2.3014192149468344e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.11656682583811803,0.340231942|0.355231942|0.230796949|0.13287896|0.116566826|0.118674519,0.490231942|0.505231942|0.380796949|0.28287896|0.266566826|0.268674519,0.460231942|0.475231942|0.350796949|0.25287896|0.236566826|0.238674519,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.231633848|0.172542413|0.0169726672|-0.0161085759,-0.116276433|0|-0.133124689|-0.139465733|-0.11784705|-0.125556707,1.24465134|1.42092777|1.02169696|0.564592519|0.36539292|0.333032792,0.423429847|-0.358008862|0.433972657,-0.0326186419|0.170619532|-0.0101773227,0.005829250440001488,0.0017614439129829407,0.0017548128962516785,0.00220634788274765
16,0.8500000000000001,-0.42671970716667884,0.2659570276737213,0.2268805056810379,0.2759561240673065,0.24119098484516144,0.35,5,0,0,0,0.9587090015411377,2.5234310626983643,71.65454864501953,0.9587090611457825,1.0,0.11196248708985554,0,0,0,0,0.18825932020379055,0.0,filtered,4.6568204802169704e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.11196248708985554,0.334451542|0.349451542|0.235743426|0.135607505|0.113111916|0.111962487,0.484451542|0.499451542|0.385743426|0.285607505|0.263111916|0.261962487,0.454451542|0.469451542|0.355743426|0.255607505|0.233111916|0.231962487,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.231873079|0.206181414|0.0707598225|0.000809124846,-0.114939111|0|-0.131217946|-0.134076739|-0.112636124|-0.129508333,1.22286706|1.39780617|1.04362884|0.614534697|0.410571361|0.31915074,0.421799064|-0.349478006|0.433463752,-0.0326186419|0.170619532|-0.0101773227,0.0058044809848070145,0.0017466982826590538,0.0015978170558810234,0.002352251671254635
17,0.9,-0.44996679914624566,0.19868288934230804,0.2346513271331787,0.2723279595375061,0.1738521307706833,0.35,5,0,0,0,0.9885592460632324,3.5869665145874023,37.158714294433594,0.9885590672492981,1.0,0.10592355250885158,0,0,0,0,0.18825932020379055,0.0,filtered,5.702296719988507e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.10592355250885158,0.328738931|0.343738931|0.240732232|0.140252494|0.112606073|0.105923553,0.478738931|0.493738931|0.390732232|0.290252494|0.262606073|0.255923553,0.448738931|0.463738931|0.360732232|0.260252494|0.232606073|0.225923553,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.228726856|0.252429206|0.146191123|0.038433229,-0.113564655|0|-0.129440636|-0.128704414|-0.107055076|-0.132439801,1.20139107|1.37495572|1.06221515|0.684734768|0.489560341|0.329687638,0.420168281|-0.340947151|0.432954848,-0.0326186419|0.170619532|-0.0101773227,0.005798935890197754,0.0017599212005734444,0.0017465921118855476,0.0021897051483392715
18,0.9500000000000001,-0.48835605255295833,0.18388397991657257,0.2448703795671463,0.2708571255207062,0.15976117551326752,0.35,5,0,0,0,1.0042072534561157,2.4619569778442383,54.976966857910156,1.0042070150375366,1.0,0.10279911679011736,0,0,0,0,0.18825932020379055,0.0,filtered,6.333091567991659e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.10279911679011736,0.32309599|0.33809599|0.245591842|0.147444847|0.116159539|0.102799117,0.47309599|0.48809599|0.395591842|0.297444847|0.266159539|0.252799117,0.44309599|0.45809599|0.365591842|0.267444847|0.236159539|0.222799117,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.221218235|0.270858539|0.18188062|0.0840523644,-0.112152148|0|-0.127780223|-0.123536451|-0.10114512|-0.12743694,1.18023181|1.35238396|1.07580538|0.737101476|0.545373656|0.367811892,0.418537498|-0.332416296|0.432445943,-0.0326186419|0.170619532|-0.0101773227,0.005632968619465828,0.0016770679503679276,0.001608278602361679,0.002236485481262207
19,1.0,-0.5225781247907435,0.17991171777248383,0.25658226013183594,0.2711314260959625,0.15684418380260468,0.35,5,0,0,0,1.0116573572158813,1.3551547527313232,30.556682586669922,1.0116571187973022,1.0,0.10205764340244824,0,0,0,0,0.18825932020379055,0.0,filtered,2.8122795332511525e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.10205764340244824,0.317524643|0.332524618|0.250108391|0.15565252|0.121571876|0.102057643,0.467524643|0.482524618|0.400108391|0.30565252|0.271571876|0.252057643,0.437524643|0.452524618|0.370108391|0.27565252|0.241571876|0.222057643,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.211615703|0.28197965|0.207341225|0.11706982,-0.110700671|0|-0.126214288|-0.118853259|-0.0955800816|-0.122311584,1.1593979|1.33009847|1.08583498|0.785736471|0.598048649|0.402988809,0.416906714|-0.323885441|0.431937039,-0.0326186419|0.170619532|-0.0101773227,0.005337703973054886,0.001550561748445034,0.0014174403622746468,0.002275478094816208
20,1.05,-0.5541013886945848,0.17640313506126404,0.2694871425628662,0.27298733592033386,0.15466633439064026,0.35,5,0,0,0,1.002938985824585,1.2795697450637817,34.52815246582031,1.0029387474060059,1.0,0.10305728273053402,0,0,0,0,0.18825932020379055,0.0,filtered,2.6906417921148297e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.10305728273053402,0.312026863|0.327026863|0.254183809|0.164492444|0.128316008|0.103057283,0.462026863|0.477026863|0.404183809|0.314492444|0.278316008|0.253057283,0.432026863|0.447026863|0.374183809|0.284492444|0.248316008|0.223057283,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.199546001|0.292873724|0.234932568|0.146326633,-0.109209311|0|-0.124712575|-0.114702099|-0.0904793555|-0.117238814,1.13889814|1.30810745|1.09156866|0.836141399|0.657717244|0.44131695,0.415275931|-0.315354586|0.431428134,-0.0326186419|0.170619532|-0.0101773227,0.006022486835718155,0.0018130280077457428,0.001729610376060009,0.0023740455508232117
21,1.1,-0.5807291637503897,0.17110437154769897,0.2833077013492584,0.2762707471847534,0.150894895195961,0.35,5,0,0,0,0.979148268699646,1.811702847480774,21.726640701293945,0.9791479110717773,1.0,0.10563687956210652,0,0,0,0,0.18825932020379055,0.0,filtered,4.4731749907084593e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.10563687956210652,0.306604666|0.321604666|0.257704181|0.173950137|0.136510811|0.10563688,0.456604666|0.471604666|0.407704181|0.323950137|0.286510811|0.25563688,0.426604666|0.441604666|0.377704181|0.293950137|0.256510811|0.22563688,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.18377646|0.300086139|0.260089324|0.172309184,-0.10767716|0|-0.123246963|-0.111106738|-0.0858220026|-0.112203439,1.11874151|1.28641867|1.09134622|0.884779948|0.720310564|0.482653263,0.413645148|-0.30682373|0.43091923,-0.0326186419|0.170619532|-0.0101773227,0.005585918202996254,0.001776306889951229,0.0015994859859347343,0.002101164311170578
22,1.1500000000000001,-0.5967936389463693,0.16475026309490204,0.2974550724029541,0.28054338693618774,0.1461392045021057,0.35,5,0,0,0,0.9361422657966614,2.077634811401367,24.550777435302734,0.936142086982727,1.0,0.10964089860040419,0,0,0,0,0.18825932020379055,0.0,filtered,2.4839439515869657e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.10964089860040419,0.301260115|0.31626009|0.260499367|0.183827448|0.146030862|0.109640899,0.451260115|0.46626009|0.410499367|0.333827448|0.296030862|0.259640899,0.421260115|0.43626009|0.380499367|0.303827448|0.266030862|0.229640899,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.161599761|0.295760546|0.272737526|0.189680361,-0.10610332|0|-0.121795472|-0.108082331|-0.081592696|-0.107216083,1.09893714|1.26504036|1.08180176|0.922988009|0.775268278|0.521027872,0.412014365|-0.298292875|0.430410326,-0.0326186419|0.170619532|-0.0101773227,0.0034817466512322426,0.0009792102500796318,0.0009606704115867615,0.0014795130118727684
23,1.2000000000000002,-0.5869525517911744,0.1590534895658493,0.3104952573776245,0.28451007604599,0.1418730914592743,0.35,5,0,0,0,0.8853224515914917,1.900323510169983,17.367385864257812,0.8853222727775574,1.0,0.11462551129876472,0,0,0,0,0.18825932020379055,0.0,filtered,2.571031485138275e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.11462551129876472,0.295995315|0.310995315|0.262275119|0.193528836|0.156238613|0.114625511,0.445995315|0.460995315|0.412275119|0.343528836|0.306238613|0.264625511,0.415995315|0.430995315|0.382275119|0.313528836|0.276238613|0.234625511,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.13651877|0.268516816|0.25571909|0.181397693,-0.10448691|0|-0.120350353|-0.105599949|-0.0777310522|-0.102311992,1.07949435|1.24398126|1.06526889|0.93703221|0.80294249|0.537587746,0.410383582|-0.28976202|0.429901421,-0.0326186419|0.170619532|-0.0101773227,0.0036292700096964836,0.0009714784100651741,0.0009944448247551918,0.0016024131327867508
24,1.25,-0.5511919789957509,0.15560123324394226,0.32099777460098267,0.28675463795661926,0.13952083885669708,0.35,5,0,0,0,0.8299638628959656,2.1593821048736572,15.839945793151855,0.8306704759597778,1.0,0.11927759541546304,0,0,0,0,0.18825932020379055,0.0,filtered,0.0011699013469665244,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,6.987307160644107e-08,valid,0.11927759541546304,0.290812417|0.305812413|0.262902777|0.201892604|0.165634749|0.119277595,0.440812417|0.455812413|0.412902777|0.351892604|0.315634749|0.269277595,0.410812417|0.425812413|0.382902777|0.321892604|0.285634749|0.239277595,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.109638358|0.218374216|0.209083629|0.144485888,-0.102827063|0|-0.118910647|-0.103519365|-0.0741769892|-0.0976018304,1.0604226|1.22324965|1.04233882|0.922425267|0.797445636|0.523994439,0.408752799|-0.281231165|0.429392517,-0.0326186419|0.170619532|-0.0101773227,0.004187707789242268,0.0010800007730722427,0.0013708565384149551,0.0016429796814918518
