step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.8622063296423779,0.5992248058319092,0.3539785146713257,0.18014945089817047,0.5094030499458313,0.35,3,0,0,0,0.22275418043136597,4.455083847045898,89.10166931152344,0.3500000238418579,0.05701248355662082,0.004560998684529666,1,1,0,0,0.004560998684529666,0.3500000238418579,recovery_relaxed,0.15752377159408185,0,0,12,,predictive_link_3,0,1,1,primal infeasible,recovery_hard_constraints,0.09004087359649439,valid,0.004560998684529666,0.240475829|0.255475829|0.114038508|0.00456099868|0.0343887163|0.0272503281,0.390475829|0.405475829|0.264038508|0.154560999|0.184388716|0.177250328,0.360475829|0.375475829|0.234038508|0.124560999|0.154388716|0.147250328,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0270945868|0.098765685|0.111492596|0.0992741753,-0.117412561|0|-0.184004339|-0.207050556|-0.163065209|-0.142224566,0.844490755|1.02190332|0.299244279|-0.0900408765|0.0859822527|0.066050922,0.288745224|0.42387563|0.298030496,0.0528723598|-0.211212844|0.0201924816,0.005642575211822987,0.0009955856949090958,0.0009876890107989311,0.002758094109594822
1,0.1,-0.7748271929266164,0.5039196610450745,0.3549780249595642,0.17782901227474213,0.41194671392440796,0.35,3,0,0,0,0.3499999940395355,2.9959142208099365,58.81002426147461,0.3499999940395355,0.0,-0.0010154860362203977,1,1,0,0,0.004560998684529666,0.3499999940395355,recovery_relaxed,4.288714543279745e-09,0,0,12,,predictive_link_3,0,1,1,primal infeasible inaccurate,recovery_hard_constraints,0.05139553163102839,valid,-0.0010154860362203977,0.234685397|0.249685397|0.106182484|-0.00101548604|0.0316983467|0.0250264693,0.384685397|0.399685397|0.256182484|0.148984514|0.181698347|0.175026469,0.354685397|0.369685397|0.226182484|0.118984514|0.151698347|0.145026469,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0527040362|0.160013083|0.174562289|0.154585878,-0.114182615|0|-0.182549697|-0.207346671|-0.160708467|-0.139157866,0.824558974|0.998741589|0.294884275|-0.0513955317|0.140647209|0.115533889,0.29138881|0.413314879|0.299040079,0.0528723598|-0.211212844|0.0201924816,0.005831053480505943,0.000989845022559166,0.0010589789599180222,0.0029414109885692596
2,0.15000000000000002,-0.6991015827521443,0.41380709409713745,0.3566496670246124,0.17857106029987335,0.3218342959880829,0.35,3,0,0,0,0.492023229598999,2.8407070636749268,25.513105392456055,0.3499999940395355,0.0,-0.003454999330227887,1,1,0,0,0.004560998684529666,0.3499999940395355,filtered,0.14202325601394017,0,0,12,,predictive_link_3,0,0,1,solved,osqp,1.1946720335220817e-07,valid,-0.003454999330227887,0.22905911|0.24405911|0.099727261|-0.00345499933|0.0323535828|0.025784716,0.37905911|0.39405911|0.249727261|0.146545001|0.182353583|0.175784716,0.34905911|0.36405911|0.219727261|0.116545001|0.152353583|0.145784716,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0743477325|0.221944081|0.241718938|0.213966562,-0.11084654|0|-0.18110282|-0.208124205|-0.159730226|-0.137750883,0.805389902|0.976236442|0.292153957|-1.21762481e-07|0.211403043|0.179354543,0.294032395|0.402754128|0.300049663,0.0528723598|-0.211212844|0.0201924816,0.004394524730741978,0.0010567959398031235,0.0009343521669507027,0.0015673749148845673
3,0.2,-0.7059411978782248,0.41226887702941895,0.3586708605289459,0.17919223010540009,0.3202497661113739,0.35,3,0,0,0,0.4973129332065582,0.11248936504125595,54.696502685546875,0.3500000238418579,0.0,-0.002883588938418419,1,1,0,0,0.004560998684529666,0.3500000238418579,filtered,0.14731291728832233,0,0,12,,predictive_link_3,0,0,1,solved,osqp,1.2366397794671968e-07,valid,-0.002883588938418419,0.223602311|0.238602311|0.094428452|-0.00288358894|0.036359711|0.0295388264,0.373602311|0.388602311|0.244428452|0.147116411|0.186359711|0.179538826,0.343602311|0.358602311|0.214428452|0.117116411|0.156359711|0.149538826,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0755864649|0.220793474|0.240790198|0.213793569,-0.107402943|0|-0.179731304|-0.209259246|-0.160016306|-0.137947341,0.7870063|0.954409243|0.273568968|-1.27829519e-07|0.226212736|0.194001533,0.29667598|0.392193377|0.301059246,0.0528723598|-0.211212844|0.0201924816,0.0043677594512701035,0.0009811045601963997,0.0009693121537566185,0.001495620235800743
4,0.25,-0.7146509975137315,0.4110322594642639,0.36105403304100037,0.17971010506153107,0.31893497705459595,0.35,3,0,0,0,0.5033913850784302,0.12662078440189362,0.3169548213481903,0.3499999940395355,0.0,-0.0024199253471506033,1,1,0,0,0.004560998684529666,0.3499999940395355,filtered,0.15339137498976568,0,0,12,,predictive_link_3,0,0,1,solved,osqp,1.2847715918917757e-07,valid,-0.0024199253471506033,0.218320403|0.233320403|0.0892635472|-0.00241992535|0.0403038915|0.0332719149,0.368320403|0.383320403|0.239263547|0.147580075|0.190303891|0.183271915,0.338320403|0.353320403|0.209263547|0.117580075|0.160303891|0.153271915,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0769108776|0.219987142|0.240202729|0.213902927,-0.103850712|0|-0.178253898|-0.210307563|-0.160492734|-0.138343077,0.769430902|0.933281614|0.255711168|-1.22462116e-07|0.240925561|0.20864751,0.299319565|0.381632626|0.30206883,0.0528723598|-0.211212844|0.0201924816,0.00435485877096653,0.0009763864800333977,0.0009694257751107216,0.0015630191192030907
5,0.30000000000000004,-0.7244044201000364,0.41003555059432983,0.36381226778030396,0.18014197051525116,0.31784290075302124,0.35,3,0,0,0,0.5101093649864197,0.13826870918273926,0.2585819363594055,0.3500000238418579,0.0,-0.0020458700968739307,1,1,0,0,0.004560998684529666,0.3500000238418579,filtered,0.16010938774687652,0,0,12,,predictive_link_3,0,0,1,solved,osqp,1.3377756763466309e-07,valid,-0.0020458700968739307,0.213218842|0.228218842|0.0842410065|-0.0020458701|0.0441902926|0.036984723,0.363218842|0.378218842|0.234241006|0.14795413|0.194190293|0.186984723,0.333218842|0.348218842|0.204241006|0.11795413|0.164190293|0.156984723,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0783040503|0.219449257|0.23988501|0.214235979,-0.100189053|0|-0.176666182|-0.211265919|-0.161158317|-0.138939658,0.752686313|0.912875366|0.238601895|-1.42566372e-07|0.255487863|0.223235213,0.301963151|0.371071875|0.303078413,0.0528723598|-0.211212844|0.0201924816,0.0045388201251626015,0.0010286029428243637,0.0009489748626947403,0.0017144344747066498
6,0.35000000000000003,-0.7351750721848749,0.4092288911342621,0.36695823073387146,0.1805017739534378,0.31693601608276367,0.35,3,0,0,0,0.5173070430755615,0.14702650904655457,0.1968693733215332,0.3499999940395355,0.0,-0.001743534254089102,1,1,0,0,0.004560998684529666,0.3499999940395355,filtered,0.16730704028855148,0,0,12,,predictive_link_3,0,0,1,solved,osqp,1.3943109467007275e-07,valid,-0.001743534254089102,0.20830311|0.22330311|0.0793699115|-0.00174353425|0.0480230704|0.0406784732,0.35830311|0.37330311|0.229369912|0.148256466|0.19802307|0.190678473,0.32830311|0.34330311|0.199369912|0.118256466|0.16802307|0.160678473,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0797461996|0.219104472|0.239765173|0.214732981,-0.0964175242|0|-0.174963467|-0.212130469|-0.162011915|-0.13973876,0.736794914|0.893212438|0.222262378|-1.33740923e-07|0.26984554|0.237708114,0.304606736|0.360511124|0.304087996,0.0528723598|-0.211212844|0.0201924816,0.004465121775865555,0.0010098852217197418,0.001091458834707737,0.0015387274324893951
7,0.4,-0.7469292039354087,0.4085730016231537,0.37050315737724304,0.18080012500286102,0.3161861002445221,0.35,3,0,0,0,0.5248395204544067,0.15308424830436707,0.14260132610797882,0.3499999940395355,0.0,-0.0014982730087272078,1,1,0,0,0.004560998684529666,0.3499999940395355,filtered,0.17483954317798509,0,0,12,,predictive_link_3,0,0,1,solved,osqp,1.4531940858986125e-07,valid,-0.0014982730087272078,0.203578703|0.218578702|0.0746587329|-0.00149827301|0.0518031903|0.0443518042,0.353578703|0.368578702|0.224658733|0.148501727|0.20180319|0.194351804,0.323578703|0.338578702|0.194658733|0.118501727|0.17180319|0.164351804,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0812188579|0.218889288|0.239782575|0.215342593,-0.0925360722|0|-0.17314074|-0.212896344|-0.163050783|-0.140739647,0.721778742|0.874314807|0.20671305|-1.47629067e-07|0.283944553|0.252010162,0.307250321|0.349950373|0.30509758,0.0528723598|-0.211212844|0.0201924816,0.004563312977552414,0.001242397353053093,0.0009003905579447746,0.0015913210809230804
8,0.45,-0.7596353501567126,0.40803632140159607,0.3744565546512604,0.18104560673236847,0.3155704736709595,0.35,3,0,0,0,0.5325775146484375,0.15669015049934387,0.09771911799907684,0.3499999940395355,0.0,-0.0012985016198962807,1,1,0,0,0.004560998684529666,0.3499999940395355,filtered,0.1825775297336838,0,0,12,,predictive_link_3,0,0,1,solved,osqp,1.5138733627795276e-07,valid,-0.0012985016198962807,0.199051112|0.214051112|0.0701151851|-0.00129850162|0.055528554|0.0480006151,0.349051112|0.364051112|0.220115185|0.148701498|0.205528554|0.198000615,0.319051112|0.334051112|0.190115185|0.118701498|0.175528554|0.168000615,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0827052126|0.218751667|0.239887367|0.216021922,-0.0885450695|0|-0.171192692|-0.213557824|-0.164270472|-0.141939607,0.70765938|0.85620445|0.191973261|-1.62858296e-07|0.297731111|0.266084776,0.309893906|0.339389622|0.306107163,0.0528723598|-0.211212844|0.0201924816,0.004352429881691933,0.001011294312775135,0.000991140492260456,0.0015102997422218323
9,0.5,-0.7732636359427401,0.40759357810020447,0.37882596254348755,0.18124468624591827,0.3150721490383148,0.35,3,0,0,0,0.5404003858566284,0.15798696875572205,0.06547193229198456,0.3500000238418579,0.0,-0.0011347761396537093,1,1,0,0,0.004560998684529666,0.3500000238418579,filtered,0.1904003914100167,0,0,12,,predictive_link_3,0,0,1,solved,osqp,1.5755506202475011e-07,valid,-0.0011347761396537093,0.194725795|0.209725793|0.065746407|-0.00113477614|0.0591949543|0.0516189173,0.344725795|0.359725793|0.215746407|0.148865224|0.209194954|0.201618917,0.314725795|0.329725793|0.185746407|0.118865224|0.179194954|0.171618917,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0841892983|0.21864745|0.240036842|0.216733381,-0.0844453482|0|-0.169113888|-0.214108506|-0.165664913|-0.143333857,0.694457832|0.838903171|0.178061039|-1.60471293e-07|0.311151746|0.279875194,0.312537491|0.328828871|0.307116747,0.0528723598|-0.211212844|0.0201924816,0.005546621046960354,0.0010001370683312416,0.0014107739552855492,0.0022785738110542297
