step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.41089956083126716,0.07657088339328766,0.45937690138816833,0.44914764165878296,0.07222703844308853,0.35,5,0,0,0,0.3627084791660309,7.25416898727417,145.0833740234375,0.40283188223838806,1.0,0.28083133537673555,0,0,0,0,0.28083133537673555,0.0,filtered,0.04936884706611206,0,0,12,joint_3_acceleration_lower|joint_5_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.28083133537673555,0.374999706|0.389999706|0.331432209|0.296985446|0.3186141|0.280831335,0.524999706|0.539999706|0.481432209|0.446985446|0.4686141|0.430831335,0.494999706|0.509999706|0.451432209|0.416985446|0.4386141|0.400831335,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0228461674|0.0855998548|0.110722535|0.131580162,-0.126129821|0|-0.147278897|-0.146827352|-0.133498213|-0.129099198,1.373869|1.55999883|1.20129611|1.12671429|1.25168072|1.12580631,0.24794744|0.612904072|0.283186346,0.0124797234|-0.151803002|0.0100211231,0.003002697601914406,0.0008291620761156082,0.0007967418059706688,0.0013218866661190987
1,0.1,-0.28471597537337867,0.06995846331119537,0.44862881302833557,0.45436638593673706,0.06721403449773788,0.35,5,0,0,0,0.6729292273521423,7.541537761688232,123.06425476074219,0.672927975654602,1.0,0.27970064707388176,0,0,0,0,0.28083133537673555,0.0,filtered,1.6133676270464668e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.27970064707388176,0.36944475|0.38444475|0.325536573|0.293122495|0.316226377|0.279700647,0.51944475|0.53444475|0.475536573|0.443122495|0.466226377|0.429700647,0.48944475|0.50444475|0.445536573|0.413122495|0.436226377|0.399700647,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0551280453|0.164144676|0.204223261|0.234691964,-0.125394304|0|-0.147087362|-0.147151925|-0.133437903|-0.128744452,1.35238469|1.537779|1.21018698|1.18948273|1.33569087|1.2247501,0.250520051|0.605313778|0.283687383,0.0124797234|-0.151803002|0.0100211231,0.004324836656451225,0.0012665912508964539,0.0012269876897335052,0.0017395364120602608
2,0.15000000000000002,-0.18684762380649494,0.07080765068531036,0.433991402387619,0.46238428354263306,0.06792920082807541,0.35,5,0,0,0,0.893608808517456,5.306872844696045,62.90022659301758,0.8936077952384949,1.0,0.2849294200992517,0,0,0,0,0.28083133537673555,0.0,filtered,1.3154350199013451e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2849294200992517,0.363189321|0.378189321|0.320876401|0.293782076|0.319640301|0.28492942,0.513189321|0.528189321|0.470876401|0.443782076|0.469640301|0.43492942,0.483189321|0.498189321|0.440876401|0.413782076|0.439640301|0.40492942,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0784187272|0.206772243|0.252600037|0.286578196,-0.124815985|0|-0.146799901|-0.147653727|-0.133531298|-0.128684165,1.3279413|1.51275728|1.21512443|1.23424682|1.39762994|1.29761171,0.251144111|0.597723484|0.28418842,0.0124797234|-0.151803002|0.0100211231,0.004854016937315464,0.0014831498265266418,0.001391763798892498,0.0018881112337112427
3,0.2,-0.11526025862693594,0.07170066982507706,0.41697636246681213,0.47128826379776,0.06868281960487366,0.35,5,0,0,0,0.9697242379188538,4.57354736328125,105.70236206054688,0.9697235822677612,1.0,0.29287707147271846,0,0,0,0,0.28083133537673555,0.0,filtered,9.758205645006825e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.29287707147271846,0.356963223|0.371963223|0.317358003|0.296566941|0.325542063|0.292877071,0.506963223|0.521963223|0.467358003|0.446566941|0.475542063|0.442877071,0.476963223|0.491963223|0.437358003|0.416566941|0.445542063|0.412877071,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0897210353|0.220264502|0.265976288|0.305179248,-0.124220979|0|-0.146270728|-0.148198052|-0.133995459|-0.129181858,1.30363191|1.48785289|1.21288232|1.25833421|1.43414908|1.34750568,0.251768172|0.59013319|0.284689456,0.0124797234|-0.151803002|0.0100211231,0.003793291747570038,0.0007750261574983597,0.0011735446751117706,0.0017919139936566353
4,0.25,-0.05979326350616247,0.07263918966054916,0.39858388900756836,0.4759318232536316,0.06947650015354156,0.35,3,0,0,0,1.0244600772857666,2.191718339920044,56.16726303100586,1.0244593620300293,1.0,0.2999427356608172,0,0,0,0,0.28083133537673555,0.0,filtered,9.231115240230997e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2999427356608172,0.350767306|0.365767305|0.314395408|0.299942736|0.332008999|0.301649314,0.500767306|0.515767305|0.464395408|0.449942736|0.482008999|0.451649314,0.470767306|0.485767305|0.434395408|0.419942736|0.452008999|0.421649314,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0899714712|0.226127579|0.278565986|0.326575491,-0.123608722|0|-0.145548471|-0.148703618|-0.134785226|-0.130104149,1.2794605|1.46306922|1.20200463|1.2771949|1.47181676|1.4030686,0.252392232|0.582542896|0.285190493,0.0124797234|-0.151803002|0.0100211231,0.004777512513101101,0.0013649612665176392,0.0013626506552100182,0.0019691018387675285
5,0.30000000000000004,-0.01959597991544143,0.07362494617700577,0.37954849004745483,0.47983402013778687,0.07031185925006866,0.35,3,0,0,0,1.0567302703857422,2.222841501235962,72.93283081054688,1.0567294359207153,1.0,0.30354595895329795,0,0,0,0,0.28083133537673555,0.0,filtered,1.3745958800113805e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.30354595895329795,0.344602446|0.359602446|0.311469555|0.303545959|0.33902947|0.311409386,0.494602446|0.509602446|0.461469555|0.453545959|0.48902947|0.461409386,0.464602446|0.479602446|0.431469555|0.423545959|0.45902947|0.431409386,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0850898205|0.232253575|0.300329005|0.357805425,-0.122978631|0|-0.144757534|-0.149135658|-0.135682305|-0.131147374,1.25543115|1.43840978|1.1862105|1.29730175|1.52076458|1.4722956,0.253016293|0.574952602|0.28569153,0.0124797234|-0.151803002|0.0100211231,0.0030852248892188072,0.0007714619860053062,0.0008529005572199821,0.001409103162586689
6,0.35000000000000003,0.01195033187755598,0.07465969026088715,0.3602883815765381,0.47655460238456726,0.07119055837392807,0.35,2,0,0,0,1.0752394199371338,2.136573314666748,16.953655242919922,1.0752394199371338,1.0,0.3074005815633769,0,0,0,0,0.28083133537673555,0.0,passthrough,4.84351053515543e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3074005815633769,0.338469549|0.353469549|0.308352197|0.307400582|0.347088373|0.322678683,0.488469549|0.503469549|0.458352197|0.457400582|0.497088373|0.472678683,0.458469549|0.473469549|0.428352197|0.427400582|0.467088373|0.442678683,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0800810463|0.231547102|0.313875729|0.377918189,-0.122330102|0|-0.143972036|-0.149449068|-0.136520788|-0.132113201,1.2315481|1.4138782|1.1695178|1.31170036|1.56570843|1.53651972,0.253640354|0.567362309|0.286192566,0.0124797234|-0.151803002|0.0100211231,0.004643440246582031,0.001420539803802967,0.0012766560539603233,0.0018512466922402382
7,0.4,0.03758041183594486,0.07574516534805298,0.3410492539405823,0.47291794419288635,0.07211428880691528,0.35,2,0,0,0,1.0641354322433472,1.8695802688598633,23.83528709411621,1.0641354322433472,1.0,0.30503687170827076,0,0,0,0,0.28083133537673555,0.0,passthrough,4.376105884118111e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.30503687170827076,0.332369554|0.347369554|0.305036872|0.311179703|0.35578016|0.334903973,0.482369554|0.497369554|0.455036872|0.461179703|0.50578016|0.484903973,0.452369554|0.467369554|0.425036872|0.431179703|0.47578016|0.454903973,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0748232549|0.225077745|0.320372917|0.388641011,-0.121662513|0|-0.143182809|-0.149605997|-0.137312736|-0.133022512,1.2078157|1.38947822|1.15178793|1.32019056|1.60618082|1.59523439,0.254264414|0.559772015|0.286693603,0.0124797234|-0.151803002|0.0100211231,0.004952709190547466,0.001485816203057766,0.0013834508135914803,0.0019673574715852737
8,0.45,0.057954391836389896,0.07688314467668533,0.32200008630752563,0.46908804774284363,0.073084756731987,0.35,2,0,0,0,1.0336153507232666,2.6064722537994385,20.799867630004883,1.0336153507232666,1.0,0.3015147735237306,0,0,0,0,0.28083133537673555,0.0,passthrough,4.454043296933492e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3015147735237306,0.326303429|0.341303429|0.301514774|0.314615808|0.364755855|0.347610469,0.476303429|0.491303429|0.451514774|0.464615808|0.514755855|0.497610469,0.446303429|0.461303429|0.421514774|0.434615808|0.484755855|0.467610469,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0696802824|0.215385868|0.323203484|0.392935279,-0.120975218|0|-0.142400368|-0.149600711|-0.138073901|-0.133879403,1.1842385|1.36521371|1.13333901|1.32424839|1.644153|1.64949775,0.254888475|0.552181721|0.287194639,0.0124797234|-0.151803002|0.0100211231,0.0028860727325081825,0.0007883869111537933,0.0007815370336174965,0.0012646345421671867
9,0.5,0.0754416943518845,0.07840032130479813,0.3031744956970215,0.465102881193161,0.07442861050367355,0.35,2,0,0,0,1.0136628150939941,3.4482829570770264,18.25860595703125,1.0136628150939941,1.0,0.29779587521149276,0,0,0,0,0.28083133537673555,0.0,passthrough,4.512674400537989e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.29779587521149276,0.320272176|0.335272166|0.297795875|0.3175701|0.373839564|0.360478406,0.470272176|0.485272166|0.447795875|0.4675701|0.523839564|0.510478406,0.440272176|0.455272166|0.417795875|0.4375701|0.493839564|0.480478406,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0651863319|0.204580239|0.325069913|0.393775962,-0.120267554|0|-0.1416428|-0.149445491|-0.138813708|-0.134666671,1.16082115|1.34108866|1.11472703|1.32541515|1.68161446|1.70102291,0.255512536|0.544591427|0.287695676,0.0124797234|-0.151803002|0.0100211231,0.0029584821313619614,0.0008018584921956062,0.0008061965927481651,0.0012875786051154137
