step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.8839536195696576,0.20883604884147644,0.6135925054550171,0.3720521032810211,0.19427919387817383,0.35,2,0,0,0,0.3904300928115845,7.808601379394531,156.17202758789062,0.42312848567962646,filtered,0.0471688095720155,0,0,12,joint_5_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.23548465793348466,0.002880597487092018
1,0.1,-0.9129175068352291,0.17689934372901917,0.6126081347465515,0.3645826280117035,0.1619381308555603,0.35,2,0,0,0,0.4982315003871918,5.620838642120361,185.30226135253906,0.4982315003871918,passthrough,4.374002649013122e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.22644692723251292,0.0027572792023420334
2,0.15000000000000002,-0.8976514316808345,0.18792074918746948,0.6105107069015503,0.3578217327594757,0.18382541835308075,0.35,2,0,0,0,0.61128169298172,4.514130115509033,109.42951965332031,0.61128169298172,passthrough,2.6305843968927715e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.21976969994724038,0.002851526252925396
3,0.2,-0.913919469002617,0.20416203141212463,0.6086442470550537,0.3520103991031647,0.19940423965454102,0.35,2,0,0,0,0.7317049503326416,4.9578986167907715,54.837100982666016,0.7317049503326416,passthrough,4.850032594568569e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.21400480435614988,0.003053278662264347
4,0.25,-0.9211899852758688,0.23090848326683044,0.6060652732849121,0.3469093143939972,0.22531495988368988,0.35,2,0,0,0,0.8743885159492493,4.552800178527832,37.239158630371094,0.8743883371353149,filtered,7.485420056415668e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2093653459302226,0.003422291949391365
5,0.30000000000000004,-0.9187919745994543,0.25619152188301086,0.60246741771698,0.34259000420570374,0.24955414235591888,0.35,2,0,0,0,0.9702834486961365,3.778722047805786,79.89013671875,0.9702834486961365,passthrough,1.0344430422562597e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2055888427273561,0.002701403573155403
6,0.35000000000000003,-0.9128794874619826,0.26464009284973145,0.5985629558563232,0.33952051401138306,0.25680646300315857,0.35,2,0,0,0,0.9712482690811157,4.432250022888184,112.6596450805664,0.9712482690811157,passthrough,5.474489339420791e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.20273397917323815,0.0027523329481482506
7,0.4,-0.9138842119960239,0.260537326335907,0.5954459309577942,0.33798202872276306,0.25144439935684204,0.35,2,0,0,0,0.9867332577705383,1.8482977151870728,59.384281158447266,0.9867332577705383,passthrough,4.1042082035482455e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20124782103789307,0.004562990739941597
8,0.45,-0.9078020815093635,0.264372318983078,0.5921837091445923,0.33789095282554626,0.2539500296115875,0.35,2,0,0,0,1.014435052871704,2.8047537803649902,64.98821258544922,1.014435052871704,passthrough,5.53742401063396e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19930422930782338,0.004542970098555088
9,0.5,-0.8956896224649893,0.2567633390426636,0.5890637636184692,0.33612263202667236,0.24507464468479156,0.35,3,0,0,0,1.037872314453125,3.306157350540161,56.567840576171875,1.037872314453125,passthrough,5.461296302249607e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19649186518426537,0.004304905422031879
