step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.17703336116706653,0.18570193648338318,0.25983327627182007,0.47066640853881836,0.1744985282421112,0.35,3,0,0,0,0.4355549216270447,8.711098670959473,174.2219696044922,0.4815788269042969,filtered,0.05938263945545505,0,0,12,joint_1_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.32163315285596256,0.1908900560811162
1,0.1,-0.05668487208080478,0.1765100657939911,0.24625778198242188,0.45995277166366577,0.16788385808467865,0.35,3,0,0,0,0.6508730053901672,5.699046611785889,137.50701904296875,0.6508727669715881,filtered,5.012642739619651e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3088943508597358,0.0053913528099656105
2,0.15000000000000002,-0.001999925165312111,0.13715866208076477,0.23253612220287323,0.453080415725708,0.1277669221162796,0.35,3,0,0,0,0.7207947373390198,6.070455074310303,126.20010375976562,0.7215564846992493,filtered,0.009754392516329502,0,0,12,joint_4_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.29820224477206236,0.005394043400883675
3,0.2,0.08096879574581548,0.09043832868337631,0.21756704151630402,0.44985145330429077,0.0805157721042633,0.35,3,0,0,0,0.7933734059333801,5.801286697387695,130.0621795654297,0.7909448742866516,filtered,0.04492201564108055,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.29137783605046397,0.005429644137620926
4,0.25,0.09868688731963907,0.06996256858110428,0.20346739888191223,0.44923079013824463,0.06965956091880798,0.35,3,0,0,0,0.8673684000968933,4.843703746795654,42.71657943725586,0.8673679828643799,filtered,6.589391431367039e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2881662792401163,0.0057275984436273575
5,0.30000000000000004,0.05873858225900816,0.08985324203968048,0.1911100596189499,0.44531524181365967,0.07899384200572968,0.35,3,0,0,0,0.8404427170753479,2.8181068897247314,102.5023422241211,0.8404422402381897,filtered,9.08435142481638e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.28751979459087296,0.005868406035006046
6,0.35000000000000003,0.05937533237864551,0.129454106092453,0.17708346247673035,0.4400143623352051,0.11770863085985184,0.35,3,0,0,0,0.8774488568305969,3.0532028675079346,77.79955291748047,0.8774483799934387,filtered,9.133533757197464e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.28359371230291697,0.005568662658333778
7,0.4,0.09059920062066779,0.14658349752426147,0.1609424501657486,0.435283899307251,0.13377165794372559,0.35,3,0,0,0,0.9838592410087585,3.937739133834839,39.70993423461914,0.9838585257530212,filtered,1.1236654785627234e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.27834183399334167,0.0054028574377298355
8,0.45,0.11016776221358396,0.11521804332733154,0.1460103839635849,0.432894229888916,0.10152097046375275,0.35,3,0,0,0,1.040724515914917,2.7446703910827637,73.29267120361328,1.0407239198684692,filtered,1.1430657845696096e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2737527413880969,0.0036698607727885246
9,0.5,0.10156381883698651,0.08438694477081299,0.13365909457206726,0.432949423789978,0.07016149163246155,0.35,3,0,0,0,1.0781153440475464,2.5356228351593018,56.0345458984375,1.0781153440475464,passthrough,5.051067745923149e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2715446086983263,0.004301348701119423
10,0.55,0.06633893735844185,0.08205737918615341,0.12368439882993698,0.4330024719238281,0.06738404929637909,0.35,3,0,0,0,1.0764659643173218,2.3506290912628174,50.807769775390625,1.0764648914337158,filtered,1.5400299091909804e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2717625397862641,0.004011169075965881
11,0.6000000000000001,0.018903277113417244,0.09518597275018692,0.11583961546421051,0.43098485469818115,0.07982376217842102,0.35,3,0,0,0,1.0624589920043945,1.6709808111190796,53.184547424316406,1.0624580383300781,filtered,1.3902336764417538e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.27196139477065706,0.003287636674940586
12,0.65,-0.03575926860373252,0.10181544721126556,0.1108003482222557,0.4283484220504761,0.08570090681314468,0.35,3,0,0,0,1.0380131006240845,0.9858874678611755,29.419004440307617,1.0380122661590576,filtered,1.4033041687543043e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2701131993551027,0.003999246284365654
13,0.7000000000000001,-0.09951128141797781,0.1219199150800705,0.1082451120018959,0.4228711724281311,0.10488974303007126,0.35,5,0,0,0,1.000635027885437,1.2312991619110107,9.183757781982422,1.0006338357925415,filtered,1.4476371656812239e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.26695073469172237,0.004986458458006382
14,0.75,-0.18115351383756662,0.1594235599040985,0.10813403129577637,0.4143936038017273,0.141157865524292,0.35,5,0,0,0,0.961574375629425,1.8532922267913818,26.45961570739746,0.9615733027458191,filtered,1.3278393858641397e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2603716130929145,0.005228444933891296
15,0.8,-0.2316560711319519,0.15391063690185547,0.11106747388839722,0.4066263437271118,0.1344580203294754,0.35,5,0,0,0,0.9361169934272766,1.6477259397506714,40.816917419433594,0.9361169934272766,passthrough,5.8275325909195115e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2519157959097706,0.005196688696742058
16,0.8500000000000001,-0.27129928187839103,0.15689830482006073,0.11592496931552887,0.39907753467559814,0.13623878359794617,0.35,5,0,0,0,0.9228668808937073,0.9426682591438293,23.903457641601562,0.9228668808937073,passthrough,6.239212677346894e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.24421185014613422,0.005338683724403381
17,0.9,-0.308755959734049,0.1712455153465271,0.12190121412277222,0.3911392092704773,0.14925119280815125,0.35,5,0,0,0,0.8716637492179871,1.4772469997406006,21.115501403808594,0.8716628551483154,filtered,1.3386050169424664e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2367598096311599,0.004947757348418236
18,0.9500000000000001,-0.32518509340392643,0.15750008821487427,0.12935207784175873,0.3843512237071991,0.13432469964027405,0.35,5,0,0,0,0.8510406613349915,1.0273176431655884,21.656387329101562,0.8510401248931885,filtered,6.996459157318054e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.22894774088772402,0.004872756078839302
19,1.0,-0.29137090790209386,0.15966807305812836,0.13459403812885284,0.37789052724838257,0.13526955246925354,0.35,5,0,0,0,0.7652389407157898,3.3413162231445312,60.024513244628906,0.7652389407157898,passthrough,5.242173158058918e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.22231107707058312,0.003572736866772175
20,1.05,-0.27612714893766793,0.19811013340950012,0.1367553472518921,0.36982429027557373,0.17203304171562195,0.35,5,0,0,0,0.6453297734260559,4.134490489959717,54.62431335449219,0.6453295946121216,filtered,1.827710714739518e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.21593570072001073,0.004146941006183624
21,1.1,-0.2547879669658789,0.14495599269866943,0.14059650897979736,0.36491236090660095,0.11777223646640778,0.35,5,0,0,0,0.6541139483451843,3.4004507064819336,123.58181762695312,0.6541139483451843,passthrough,1.3814826353796702e-09,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.20789368507999184,0.004914243705570698
