episode,reward,cost,length,success,collision,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
10,-69.90139092127892,48.53621003776789,240,0,0,0,0.1874512881040573,12.0,0.20984509587287903,0.19673433168791235,0.3935491740703583,0,0.0,0.6833333333333333,0.035949230959649005,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.05649963702549651,0.005026405452129742,0.007397444918751717,0.0014515769124651948,0.0014102539202819268,0.001993048986575256,0.1226004850701429,1.3098429441452026,32.58159637451172,1,1,20,1.0,0,0.34216919456549555
11,-174.15837155336214,65.63966572284698,240,0,0,0,0.6880234479904175,12.0,0.1599816530942917,0.2434402120920519,0.6045031547546387,0,0.0,0.7375,0.11917087675197792,0.0,0.0,0.0,0.016666666666666666,0.9666666666666667,0.0,0.0,0.0125,-0.015073040768883855,0.005444649936786543,0.009577034041285515,0.001444511425991853,0.0013824104137408237,0.002066294208634645,0.09940098925823501,1.1208046674728394,24.713167190551758,1,1,97,4.8500000000000005,0,0.07552872226822568
12,-23.04516424211852,29.67956656217575,135,1,0,0,0.0485059879720211,6.75,0.20899681746959686,0.19692737101404756,0.456531822681427,0,0.0,0.7407407407407407,0.04684231525385276,0.0,0.0,0.0,0.0,0.9925925925925926,0.0,0.0,0.0,0.05899682235091139,0.004626793648909639,0.006052660755813122,0.0013383297318661654,0.001305404484823898,0.001859442551654798,0.17920738737340328,1.670194149017334,31.09505844116211,1,1,7,0.35000000000000003,0,0.11892052189527744
13,-3.4511758966443935,21.605145569890738,82,1,0,0,0.051819637417793274,4.1000000000000005,0.17007292807102203,0.24334682360654925,0.4448120594024658,0,0.0,0.6097560975609756,0.05415838023066681,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005883384534620978,0.004509269702816155,0.006428784690797329,0.0011874706393516644,0.0011066282168030739,0.0017020786635395958,0.10647738370590093,1.21213698387146,23.2428035736084,1,1,37,1.85,0,0.13155314366239979
14,2.5011112209777835,15.174856649711728,110,1,0,0,0.052076857537031174,5.5,0.2589779496192932,0.13369256266477433,0.2678663432598114,0,0.0,0.7181818181818181,0.006392809297323893,0.0,0.0,0.0,0.0,0.990909090909091,0.0,0.0,0.0,0.10897795414400954,0.004815413227135485,0.005994033068418503,0.0014006354253400456,0.0013782764023000543,0.0019498984244736759,0.13683368074284358,1.2917752265930176,27.118858337402344,0,0,0,0.0,0,0.3477589656862665
15,-69.20595341518664,48.39186490140855,240,0,0,0,0.31984689831733704,12.0,0.1569170206785202,0.19049160926758002,0.5733605623245239,0,0.0,0.5875,0.031929430228363205,0.0,0.0,0.0,0.020833333333333332,0.9958333333333333,0.0,0.0,0.004166666666666667,-0.00407760675938193,0.006045770319178701,0.1985005233436823,0.001414849942860504,0.0014327234588563443,0.0028460580001895626,0.11047601106020011,1.1717989444732666,27.60567283630371,1,1,40,2.0,0,0.18825932020379055
16,-85.44224644925852,49.63138194195926,240,0,0,0,0.1868993192911148,12.0,0.16051609814167023,0.19422290555667132,0.48021963238716125,0,0.0,0.8458333333333333,0.12332941398206607,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.005214861692965533,0.0047153541895871365,0.007693582214415073,0.001282448775600642,0.001234616591439893,0.0018283778452314436,0.10892728751981243,1.1635007858276367,25.821054458618164,1,1,65,3.25,0,0.3146689396179114
17,-72.96158985591065,48.44354347139597,168,1,0,0,0.054706767201423645,8.4,0.16387461125850677,0.25628300365947543,0.4306311309337616,0,0.0,0.7857142857142857,0.20196989978558477,0.0,0.0,0.0,0.0,0.9880952380952381,0.0,0.0,0.0,0.000527595266061387,0.005865360798669003,0.007578232325613499,0.0015393513687221067,0.0014339210687293893,0.0021146564644628336,0.07720678855132844,0.9032619595527649,19.83393669128418,1,1,98,4.9,0,0.1325425587058513
18,-46.67411638697274,22.54526760429144,116,1,0,0,0.05444769188761711,5.800000000000001,0.2091170996427536,0.19003356810145336,0.4360855221748352,0,0.0,0.646551724137931,0.07117073009684555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.058913686469945575,0.004725912987286675,0.007770519703626633,0.001344039554482904,0.0012899600451105628,0.0018218025838121258,0.10340200476288185,1.1086885929107666,18.63311195373535,1,1,22,1.1,0,0.36801876676217893
19,-88.92842136406863,29.727969083935022,121,1,0,0,0.053364966064691544,6.050000000000001,0.1712397187948227,0.20983653312379663,0.39821380376815796,0,0.0,0.8760330578512396,0.07181739484816871,0.0,0.0,0.0,0.0,0.9173553719008265,0.0,0.0,0.0,0.00046499725358659094,0.005424147471785545,0.008412663824856281,0.001399371134163427,0.0013219675372454745,0.002008388811830154,0.063043067447287,0.8891344666481018,13.128485679626465,1,1,66,3.3000000000000003,0,0.02657604513422132
