step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.3740315776125547,0.16768911480903625,0.4472948908805847,0.29403674602508545,0.1472896784543991,0.35,3,0,0,0,0.40523964166641235,8.104791641235352,162.09584045410156,0.458015501499176,1.0,0.15732721899058416,0,0,0,0.0,filtered,0.06282331866979445,0,0,12,joint_2_acceleration_lower|joint_3_acceleration_lower,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.15732721899058416,0.011985774151980877
1,0.1,-0.15185669433811433,0.15127290785312653,0.42683878540992737,0.29486650228500366,0.1313774138689041,0.35,3,0,0,0,0.6588470339775085,6.641526699066162,135.59249877929688,0.6588470339775085,1.0,0.15478844593192748,0,0,0,0.0,passthrough,1.2712386701062184e-11,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.15478844593192748,0.0037516066804528236
2,0.15000000000000002,-0.07116804680296354,0.14737629890441895,0.4042646884918213,0.2979472875595093,0.12842603027820587,0.35,3,0,0,0,0.7664894461631775,5.714556694030762,118.77477264404297,0.7664890885353088,1.0,0.15593759097366816,0,0,0,0.0,filtered,7.905308650864658e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.15593759097366816,0.005630891770124435
3,0.2,-0.042719708899609896,0.1421416997909546,0.38239386677742004,0.30234166979789734,0.12434522807598114,0.35,3,0,0,0,0.8585195541381836,4.2457756996154785,71.33048248291016,0.8585193753242493,1.0,0.15941723894684656,0,0,0,0.0,filtered,2.4454252320366e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.15941723894684656,0.002365349791944027
4,0.25,-0.013106845503204526,0.1362289935350418,0.36102965474128723,0.307563841342926,0.119686059653759,0.35,3,0,0,0,0.943515419960022,2.736504077911377,44.86967849731445,0.9435152411460876,1.0,0.1642564235778678,0,0,0,0.0,filtered,3.4742998815712084e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.1642564235778678,0.0023214947432279587
5,0.30000000000000004,0.01831771362625992,0.13023258745670319,0.3399159014225006,0.3131178617477417,0.11494835466146469,0.35,3,0,0,0,0.9983884692192078,2.0288383960723877,51.16338348388672,0.99838787317276,1.0,0.16996801591622607,0,0,0,0.0,filtered,1.175134731047561e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.16996801591622607,0.0024266866967082024
6,0.35000000000000003,0.02093529529799723,0.12470489740371704,0.32039254903793335,0.3184676170349121,0.11058760434389114,0.35,3,0,0,0,1.014470100402832,2.184900999069214,29.53017807006836,1.0144693851470947,1.0,0.17605214470067182,0,0,0,0.0,filtered,1.3210172685363583e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17605214470067182,0.0023427819833159447
7,0.4,-0.0035036449411998682,0.12004818022251129,0.30363839864730835,0.32313308119773865,0.10694015026092529,0.35,3,0,0,0,1.0135489702224731,2.525108814239502,19.241817474365234,1.0135489702224731,1.0,0.18194782412459976,0,0,0,0.0,passthrough,5.595079960425646e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.18194782412459976,0.0023019034415483475
8,0.45,-0.035158305351840294,0.11646163463592529,0.2897511422634125,0.32678380608558655,0.10418328642845154,0.35,3,0,0,0,1.0019596815109253,2.749248504638672,18.439577102661133,1.0019596815109253,1.0,0.18714973284085262,0,0,0,0.0,passthrough,4.854117108980281e-12,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.18714973284085262,0.0023530730977654457
9,0.5,-0.05037740559851073,0.11374765634536743,0.2776373028755188,0.3295253813266754,0.10216742008924484,0.35,3,0,0,0,0.988730788230896,2.2669677734375,30.555055618286133,0.9887300133705139,1.0,0.19131574843219945,0,0,0,0.0,filtered,1.2437550178898846e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.19131574843219945,0.004866849631071091
