step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.025561692760748,0.39946699142456055,0.5771017074584961,0.26097002625465393,0.36507269740104675,0.35,2,0,0,0,0,0,0,,,,nan,0,0.24281226098537445,4.856245040893555,97.1249008178711,0.24281206727027893,1.0,0.0971407946858375,0,0,0,0,0.0971407946858375,0.0,filtered,2.416399874452523e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.0971407946858375,0.366455889|0.288396981|0.0971407947|0.221130395|0.240695753|0.303150971,0.516455889|0.438396981|0.247140795|0.371130395|0.390695753|0.453150971,0.486455889|0.408396981|0.217140795|0.341130395|0.360695753|0.423150971,0.15|0.15|0.15|0.15|0.15|0.15,-0.000834764772|-0.0222264556|-0.0164021142|-0.0467575173|-0.0640341073|-0.0566627441,-0.130771831|-0.151268741|-0.160980899|-0.158618476|-0.140526638|-0.155747128,1.33421696|0.980092727|0.211180166|0.679145586|0.758222266|1.00019401,0.441878229|-0.425258398|0.459939003,-0.0279352125|0.160447791|-0.0304149613,0.006124378181993961,0.001176244579255581,0.0013513751327991486,0.001976482570171356
1,0.1,-1.0437668360391956,0.3855287432670593,0.5766175985336304,0.25262391567230225,0.3486819565296173,0.35,2,0,0,0,0,0,0,,,,nan,0,0.33886370062828064,4.445608615875244,127.68972778320312,0.3388628363609314,1.0,0.0868434439946941,0,0,0,0,0.0971407946858375,0.0,filtered,9.170985101194657e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.0868434439946941,0.359894632|0.281069683|0.086843444|0.210872349|0.230486748|0.292540282,0.509894632|0.431069683|0.236843444|0.360872349|0.380486748|0.442540282,0.479894632|0.401069683|0.206843444|0.330872349|0.350486748|0.412540282,0.15|0.15|0.15|0.15|0.15|0.15,9.0598238e-05|-0.00873824905|-0.00464892597|-0.00358614482|-0.0302350811|-0.0132870798,-0.129996522|-0.150675678|-0.160802302|-0.158529113|-0.1398277|-0.155506296,1.3096726|0.964864806|0.181922548|0.681374139|0.75188421|1.00136775,0.440481335|-0.41723609|0.458418369,-0.0279352125|0.160447791|-0.0304149613,0.00929972156882286,0.0017910804599523544,0.002448746934533119,0.002426854334771633
2,0.15000000000000002,-1.0693392254319316,0.3052036166191101,0.5812875628471375,0.24824337661266327,0.26689356565475464,0.35,2,0,0,0,0,0,0,,,,nan,0,0.3114626109600067,6.546594142913818,186.03773498535156,0.3114625811576843,1.0,0.07851205545409876,0,0,0,0,0.0971407946858375,0.0,filtered,8.053993406593788e-08,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.07851205545409876,0.353419373|0.275326991|0.0785120555|0.20277565|0.22200167|0.284103628,0.503419373|0.425326991|0.228512055|0.35277565|0.37200167|0.434103628,0.473419373|0.395326991|0.198512055|0.32277565|0.34200167|0.404103628,0.15|0.15|0.15|0.15|0.15|0.15,0.0013156082|0.0272175475|0.0194405781|0.07036386|0.0918837245|0.0862007549,-0.129192054|-0.149971649|-0.160698621|-0.158517002|-0.13935968|-0.155368842,1.28580105|0.978553861|0.172790179|0.722949457|0.840530724|1.06724643,0.43908444|-0.409213781|0.456897736,-0.0279352125|0.160447791|-0.0304149613,0.0077250245958566666,0.001178128644824028,0.0022495724260807037,0.0023830803111195564
3,0.2,-1.119832789161815,0.4058292508125305,0.5828844904899597,0.24045877158641815,0.36486610770225525,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5256615281105042,7.582995891571045,140.74502563476562,0.5338519811630249,1.0,0.07407819143789415,0,0,0,0,0.0971407946858375,0.0,filtered,0.016599908887445714,0,0,12,joint_0_acceleration_lower|joint_4_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.07407819143789415,0.347046375|0.268953581|0.0740781914|0.198343554|0.219535561|0.280578048,0.497046375|0.418953581|0.224078191|0.348343554|0.369535561|0.430578048,0.467046375|0.388953581|0.194078191|0.318343554|0.339535561|0.400578048,0.15|0.15|0.15|0.15|0.15|0.15,-0.000611338967|0.00227872091|-0.00110709427|-0.0103233615|0.0364210108|0.0245990186,-0.128355588|-0.149612648|-0.161056261|-0.158535704|-0.139002415|-0.155173539,1.25921857|0.928480397|0.13414941|0.624515151|0.775560838|0.99173767,0.437687546|-0.401191473|0.455377102,-0.0279352125|0.160447791|-0.0304149613,0.0062369704246521,0.0011740988120436668,0.0014453986659646034,0.0020116446539759636
4,0.25,-1.149702052090007,0.4446926414966583,0.5840407609939575,0.2318749874830246,0.4006149470806122,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6451335549354553,4.460179805755615,170.35400390625,0.6451331377029419,1.0,0.06624782127888548,0,0,0,0,0.0971407946858375,0.0,filtered,6.888656880202585e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.06624782127888548,0.340620873|0.25877385|0.0662478213|0.190047832|0.214527164|0.274162374,0.490620873|0.40877385|0.216247821|0.340047832|0.364527164|0.424162374,0.460620873|0.37877385|0.186247821|0.310047832|0.334527164|0.394162374,0.15|0.15|0.15|0.15|0.15|0.15,-0.00100628642|-0.00907659117|-0.00966157462|-0.0272666677|0.00975497417|0.0065480587,-0.127506671|-0.149564733|-0.161373395|-0.158449208|-0.137956069|-0.15451434,1.23397054|0.876454075|0.0939563153|0.574475454|0.72990756|0.948683215,0.436290652|-0.393169165|0.453856468,-0.0279352125|0.160447791|-0.0304149613,0.006993342190980911,0.0018760636448860168,0.0013233274221420288,0.001542939804494381
5,0.30000000000000004,-1.1546600824315147,0.5297712087631226,0.5811035633087158,0.21997906267642975,0.4811127781867981,0.35,2,0,0,0,0,0,0,,,,nan,0,0.778464138507843,4.894618988037109,103.55905151367188,0.800337553024292,1.0,0.05762565231054814,0,0,0,0,0.0971407946858375,0.0,filtered,0.05477278158047861,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.2496082169022316e-07,valid,0.05762565231054814,0.334216626|0.248694688|0.0576256523|0.180862721|0.208236199|0.266891684,0.484216626|0.398694688|0.207625652|0.330862721|0.358236199|0.416891684,0.454216626|0.368694688|0.177625652|0.300862721|0.328236199|0.386891684,0.15|0.15|0.15|0.15|0.15|0.15,-0.00241466982|-0.0391279961|-0.0334450107|-0.0955106801|-0.0799180137|-0.0624700417,-0.126635015|-0.149399231|-0.161640825|-0.158468238|-0.13691184|-0.153783802,1.20781682|0.806251525|0.0354167732|0.469471967|0.616114941|0.851312892,0.434893757|-0.385146856|0.452335835,-0.0279352125|0.160447791|-0.0304149613,0.00865528080612421,0.001715029589831829,0.0022762035951018333,0.0023689894005656242
6,0.35000000000000003,-1.187777641874484,0.5407949686050415,0.5795522332191467,0.209767684340477,0.4878266453742981,0.35,2,0,0,0,0,0,0,,,,nan,0,0.649922251701355,5.608058929443359,151.05738830566406,0.7028558254241943,1.0,0.045735459507643766,0,0,0,0,0.0971407946858375,0.0,filtered,0.20920891203586012,0,1,12,predictive_link_2,predictive_link_2,0,0,1,solved,osqp,3.6403453442662714e-08,valid,0.045735459507643766,0.327785249|0.237791393|0.0457354595|0.168262592|0.197513962|0.256220463,0.477785249|0.387791393|0.19573546|0.318262592|0.347513962|0.406220463,0.447785249|0.357791393|0.16573546|0.288262592|0.317513962|0.376220463,0.15|0.15|0.15|0.15|0.15|0.15,-0.0013989067|-0.026144911|-0.0213298505|-0.0538091555|-0.0578766739|-0.02484912,-0.125745995|-0.149071511|-0.161612023|-0.158434206|-0.135457185|-0.152818169,1.18399609|0.775949151|-3.53696975e-08|0.460807006|0.59672199|0.847214563,0.433496863|-0.377124548|0.450815201,-0.0279352125|0.160447791|-0.0304149613,0.007919407449662685,0.0010308129712939262,0.002252219244837761,0.002183862030506134
7,0.4,-1.21989273944288,0.4746382534503937,0.5827453136444092,0.20427121222019196,0.4190906882286072,0.35,2,0,0,0,0,0,0,,,,nan,0,0.35162046551704407,9.270834922790527,177.5277862548828,0.699999988079071,1.0,0.03552905468244902,1,1,0,0,0.0971407946858375,0.699999988079071,recovery_relaxed,0.6875724185382788,0,0,12,joint_5_acceleration_lower|joint_1_acceleration_upper,predictive_link_2,0,1,1,primal infeasible; recovery=solved,recovery_maximin,0.003943192086659074,valid,0.03552905468244902,0.32145055|0.228874626|0.0355290547|0.157694452|0.187901404|0.247398197,0.47145055|0.378874626|0.185529055|0.307694452|0.337901404|0.397398197,0.44145055|0.348874626|0.155529055|0.277694452|0.307901404|0.367398197,0.15|0.15|0.15|0.15|0.15|0.15,0.000607452975|0.0260813876|0.0155236243|0.0505287314|0.0826690067|0.0861275502,-0.124822991|-0.148573201|-0.161583035|-0.158409707|-0.134276548|-0.15206868,1.16158666|0.79300669|-0.00394319216|0.522896831|0.699998073|0.923651659,0.432099968|-0.36910224|0.449294567,-0.0279352125|0.160447791|-0.0304149613,0.01098377350717783,0.0019162120297551155,0.0013429289683699608,0.003292502835392952
8,0.45,-1.190390487860093,0.3555377125740051,0.5901594758033752,0.2024075835943222,0.2989484965801239,0.35,2,0,0,0,0,0,0,,,,nan,0,0.29999735951423645,6.943660736083984,121.02091979980469,0.699999988079071,1.0,0.029994312292371234,1,1,0,0,0.0971407946858375,0.699999988079071,filtered,0.424143969826803,0,0,12,joint_0_acceleration_upper|joint_3_acceleration_upper,predictive_link_2,1,0,0,inaccurate_solution,,0.0,valid,0.029994312292371234,0.3152634|0.219758996|0.0299943123|0.152338229|0.185360055|0.244139578,0.4652634|0.369758996|0.179994312|0.302338229|0.335360055|0.394139578,0.4352634|0.339758996|0.149994312|0.272338229|0.305360055|0.364139578,0.15|0.15|0.15|0.15|0.15|0.15,0.0026408361|0.0590732893|0.0453469544|0.135760622|0.172274548|0.148837577,-0.123859221|-0.1485363|-0.16184087|-0.158031686|-0.132993607|-0.15122687,1.13983521|0.789572975|0.00348333342|0.587081854|0.780721162|0.974169017,0.430703074|-0.361079931|0.447773933,-0.0279352125|0.160447791|-0.0304149613,0.00926127191632986,0.0010000886395573616,0.002380010671913624,0.0024720951914787292
9,0.5,-1.2725122771546422,0.3177948296070099,0.60274338722229,0.2046053260564804,0.26197943091392517,0.35,2,0,0,0,0,0,0,,,,nan,0,0.48290055990219116,4.00981330871582,109.48497009277344,0.699999988079071,1.0,0.028063601273175948,1,1,0,0,0.0971407946858375,0.699999988079071,filtered,0.2243838953044907,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.028063601273175948,0.30922536|0.213475422|0.0280636013|0.151165589|0.18722531|0.24394178,0.45922536|0.363475422|0.178063601|0.301165589|0.33722531|0.39394178,0.42922536|0.333475422|0.148063601|0.271165589|0.30722531|0.36394178,0.15|0.15|0.15|0.15|0.15|0.15,0.004655736|0.0921378983|0.0772921141|0.228336335|0.271488468|0.236247064,-0.122853426|-0.148405698|-0.162288251|-0.157737278|-0.132488664|-0.150919638,1.11870375|0.797633887|0.027258268|0.675261414|0.887901042|1.06109455,0.429306179|-0.353057623|0.4462533,-0.0279352125|0.160447791|-0.0304149613,0.008692529983818531,0.0009858142584562302,0.002347080036997795,0.0024347547441720963
